time_s,T1_C,T2_C,T3_C,T4_C,T5_C,delta_T12_C,delta_T23_C,delta_T34_C,delta_T45_C,power_MW,cumulative_heat_GJ
9456.50000000,425.05460703,414.81564894,397.76161664,380.09794352,368.87255549,10.23895809,17.05403230,17.66367312,11.22538803,0.00000000,0.00000000
9457.00000000,425.04867683,414.81039187,397.75756360,380.09523988,368.87076019,10.23828496,17.05282827,17.66232372,11.22447969,0.00000000,0.00000000
9457.50000000,425.04274681,414.80513495,397.75351063,380.09253619,368.86896476,10.23761186,17.05162432,17.66097444,11.22357143,0.00000000,0.00000000
9458.00000000,425.03681697,414.79987817,397.74945772,380.08983246,368.86716920,10.23693880,17.05042045,17.65962527,11.22266326,0.00000000,0.00000000
9458.50000000,425.03088730,414.79462154,397.74540488,380.08712868,368.86537350,10.23626576,17.04921665,17.65827621,11.22175518,0.00000000,0.00000000
9459.00000000,425.02495780,414.78936504,397.74135211,380.08442486,368.86357768,10.23559276,17.04801293,17.65692725,11.22084718,0.00000000,0.00000000
9459.50000000,425.01902847,414.78410869,397.73729941,380.08172099,368.86178173,10.23491978,17.04680929,17.65557842,11.21993927,0.00000000,0.00000000
9460.00000000,425.01309932,414.77885249,397.73324677,380.07901708,368.85998564,10.23424684,17.04560572,17.65422969,11.21903144,0.00000000,0.00000000
9460.50000000,425.00717035,414.77359642,397.72919420,380.07631313,368.85818943,10.23357392,17.04440223,17.65288107,11.21812370,0.00000000,0.00000000
9461.00000000,425.00124155,414.76834050,397.72514170,380.07360913,368.85639308,10.23290104,17.04319881,17.65153256,11.21721605,0.00000000,0.00000000
9461.50000000,424.99531292,414.76308473,397.72108926,380.07090509,368.85459660,10.23222819,17.04199547,17.65018417,11.21630849,0.00000000,0.00000000
9462.00000000,424.98938446,414.75782910,397.71703689,380.06820101,368.85280000,10.23155537,17.04079221,17.64883588,11.21540101,0.00000000,0.00000000
9462.50000000,424.98345618,414.75257361,397.71298458,380.06549688,368.85100326,10.23088258,17.03958902,17.64748771,11.21449362,0.00000000,0.00000000
9463.00000000,424.97752807,414.74731826,397.70893235,380.06279270,368.84920639,10.23020982,17.03838591,17.64613964,11.21358631,0.00000000,0.00000000
9463.50000000,424.97160014,414.74206305,397.70488018,380.06008849,368.84740939,10.22953709,17.03718288,17.64479169,11.21267909,0.00000000,0.00000000
9464.00000000,424.96567238,414.73680799,397.70082808,380.05738423,368.84561226,10.22886439,17.03597992,17.64344385,11.21177196,0.00000000,0.00000000
9464.50000000,424.95974479,414.73155308,397.69677604,380.05467992,368.84381500,10.22819172,17.03477704,17.64209612,11.21086492,0.00000000,0.00000000
9465.00000000,424.95381738,414.72629830,397.69272407,380.05197557,368.84201761,10.22751908,17.03357423,17.64074850,11.20995796,0.00000000,0.00000000
9465.50000000,424.94789014,414.72104367,397.68867217,380.04927118,368.84022009,10.22684647,17.03237150,17.63940099,11.20905108,0.00000000,0.00000000
9466.00000000,424.94196308,414.71578918,397.68462033,380.04656674,368.83842244,10.22617390,17.03116885,17.63805359,11.20814430,0.00000000,0.00000000
9466.50000000,424.93603619,414.71053484,397.68056856,380.04386226,368.83662466,10.22550135,17.02996627,17.63670631,11.20723760,0.00000000,0.00000000
9467.00000000,424.93010947,414.70528064,397.67651686,380.04115773,368.83482675,10.22482883,17.02876377,17.63535913,11.20633099,0.00000000,0.00000000
9467.50000000,424.92418293,414.70002658,397.67246523,380.03845316,368.83302871,10.22415635,17.02756135,17.63401206,11.20542446,0.00000000,0.00000000
9468.00000000,424.91825656,414.69477266,397.66841366,380.03574855,368.83123053,10.22348390,17.02635900,17.63266511,11.20451802,0.00000000,0.00000000
9468.50000000,424.91233036,414.68951889,397.66436216,380.03304389,368.82943223,10.22281147,17.02515673,17.63131826,11.20361166,0.00000000,0.00000000
9469.00000000,424.90640434,414.68426526,397.66031072,380.03033919,368.82763380,10.22213908,17.02395454,17.62997153,11.20270540,0.00000000,0.00000000
9469.50000000,424.90047849,414.67901177,397.65625936,380.02763445,368.82583523,10.22146672,17.02275242,17.62862491,11.20179922,0.00000000,0.00000000
9470.00000000,424.89455282,414.67375843,397.65220806,380.02492966,368.82403654,10.22079439,17.02155038,17.62727840,11.20089312,0.00000000,0.00000000
9470.50000000,424.88862732,414.66850523,397.64815682,380.02222483,368.82223771,10.22012208,17.02034841,17.62593199,11.19998711,0.00000000,0.00000000
9471.00000000,424.88270199,414.66325217,397.64410565,380.01951995,368.82043876,10.21944981,17.01914652,17.62458570,11.19908119,0.00000000,0.00000000
9471.50000000,424.87677683,414.65799926,397.64005455,380.01681503,368.81863967,10.21877757,17.01794471,17.62323952,11.19817536,0.00000000,0.00000000
9472.00000000,424.87085185,414.65274649,397.63600352,380.01411006,368.81684046,10.21810537,17.01674297,17.62189346,11.19726961,0.00000000,0.00000000
9472.50000000,424.86492705,414.64749386,397.63195255,380.01140506,368.81504111,10.21743319,17.01554131,17.62054750,11.19636394,0.00000000,0.00000000
9473.00000000,424.85900242,414.64224137,397.62790165,380.00870000,368.81324163,10.21676104,17.01433972,17.61920165,11.19545837,0.00000000,0.00000000
9473.50000000,424.85307796,414.63698903,397.62385082,380.00599491,368.81144203,10.21608892,17.01313821,17.61785591,11.19455288,0.00000000,0.00000000
9474.00000000,424.84715367,414.63173683,397.61980005,380.00328977,368.80964229,10.21541684,17.01193678,17.61651029,11.19364747,0.00000000,0.00000000
9474.50000000,424.84122956,414.62648478,397.61574935,380.00058458,368.80784243,10.21474478,17.01073543,17.61516477,11.19274216,0.00000000,0.00000000
9475.00000000,424.83530562,414.62123286,397.61169872,379.99787935,368.80604243,10.21407276,17.00953415,17.61381936,11.19183693,0.00000000,0.00000000
9475.50000000,424.82938186,414.61598109,397.60764815,379.99517408,368.80424230,10.21340076,17.00833294,17.61247407,11.19093178,0.00000000,0.00000000
9476.00000000,424.82345826,414.61072947,397.60359765,379.99246877,368.80244204,10.21272880,17.00713182,17.61112888,11.19002672,0.00000000,0.00000000
9476.50000000,424.81753485,414.60547798,397.59954722,379.98976341,368.80064166,10.21205687,17.00593076,17.60978381,11.18912175,0.00000000,0.00000000
9477.00000000,424.81161160,414.60022664,397.59549685,379.98705800,368.79884114,10.21138496,17.00472979,17.60843885,11.18821686,0.00000000,0.00000000
9477.50000000,424.80568853,414.59497544,397.59144655,379.98435256,368.79704049,10.21071309,17.00352889,17.60709400,11.18731206,0.00000000,0.00000000
9478.00000000,424.79976564,414.58972439,397.58739632,379.98164706,368.79523971,10.21004125,17.00232807,17.60574925,11.18640735,0.00000000,0.00000000
9478.50000000,424.79384291,414.58447347,397.58334615,379.97894153,368.79343881,10.20936944,17.00112732,17.60440462,11.18550272,0.00000000,0.00000000
9479.00000000,424.78792036,414.57922270,397.57929605,379.97623595,368.79163777,10.20869766,16.99992665,17.60306010,11.18459818,0.00000000,0.00000000
9479.50000000,424.78199799,414.57397208,397.57524602,379.97353033,368.78983660,10.20802591,16.99872606,17.60171569,11.18369373,0.00000000,0.00000000
9480.00000000,424.77607579,414.56872159,397.57119605,379.97082466,368.78803530,10.20735419,16.99752554,17.60037139,11.18278936,0.00000000,0.00000000
9480.50000000,424.77015376,414.56347125,397.56714615,379.96811895,368.78623387,10.20668251,16.99632510,17.59902720,11.18188508,0.00000000,0.00000000
9481.00000000,424.76423190,414.55822105,397.56309632,379.96541319,368.78443232,10.20601085,16.99512473,17.59768312,11.18098088,0.00000000,0.00000000
9481.50000000,424.75831022,414.55297100,397.55904655,379.96270740,368.78263063,10.20533922,16.99392445,17.59633916,11.18007677,0.00000000,0.00000000
9482.00000000,424.75238871,414.54772108,397.55499685,379.96000155,368.78082881,10.20466763,16.99272423,17.59499530,11.17917274,0.00000000,0.00000000
9482.50000000,424.74646738,414.54247131,397.55094722,379.95729567,368.77902686,10.20399606,16.99152410,17.59365155,11.17826881,0.00000000,0.00000000
9483.00000000,424.74054622,414.53722169,397.54689765,379.95458974,368.77722478,10.20332453,16.99032404,17.59230791,11.17736495,0.00000000,0.00000000
9483.50000000,424.73462523,414.53197220,397.54284815,379.95188376,368.77542258,10.20265303,16.98912405,17.59096439,11.17646119,0.00000000,0.00000000
9484.00000000,424.72870442,414.52672286,397.53879872,379.94917775,368.77362024,10.20198155,16.98792414,17.58962097,11.17555751,0.00000000,0.00000000
9484.50000000,424.72278377,414.52147366,397.53474935,379.94647169,368.77181777,10.20131011,16.98672431,17.58827767,11.17465391,0.00000000,0.00000000
9485.00000000,424.71686331,414.51622461,397.53070005,379.94376558,368.77001517,10.20063870,16.98552456,17.58693447,11.17375041,0.00000000,0.00000000
9485.50000000,424.71094301,414.51097569,397.52665082,379.94105943,368.76821245,10.19996732,16.98432488,17.58559139,11.17284698,0.00000000,0.00000000
9486.00000000,424.70502289,414.50572692,397.52260165,379.93835324,368.76640959,10.19929597,16.98312527,17.58424841,11.17194365,0.00000000,0.00000000
9486.50000000,424.69910295,414.50047830,397.51855255,379.93564700,368.76460660,10.19862465,16.98192575,17.58290555,11.17104040,0.00000000,0.00000000
9487.00000000,424.69318317,414.49522981,397.51450351,379.93294072,368.76280348,10.19795336,16.98072630,17.58156279,11.17013724,0.00000000,0.00000000
9487.50000000,424.68726357,414.48998147,397.51045455,379.93023440,368.76100024,10.19728210,16.97952692,17.58022015,11.16923416,0.00000000,0.00000000
9488.00000000,424.68134415,414.48473327,397.50640565,379.92752803,368.75919686,10.19661088,16.97832762,17.57887762,11.16833117,0.00000000,0.00000000
9488.50000000,424.67542490,414.47948521,397.50235681,379.92482162,368.75739336,10.19593968,16.97712840,17.57753519,11.16742826,0.00000000,0.00000000
9489.00000000,424.66950582,414.47423730,397.49830804,379.92211516,368.75558972,10.19526852,16.97592926,17.57619288,11.16652544,0.00000000,0.00000000
9489.50000000,424.66358691,414.46898953,397.49425934,379.91940866,368.75378595,10.19459738,16.97473019,17.57485068,11.16562271,0.00000000,0.00000000
9490.00000000,424.65766818,414.46374190,397.49021071,379.91670212,368.75198206,10.19392628,16.97353119,17.57350859,11.16472006,0.00000000,0.00000000
9490.50000000,424.65174962,414.45849441,397.48616214,379.91399553,368.75017803,10.19325520,16.97233227,17.57216661,11.16381750,0.00000000,0.00000000
9491.00000000,424.64583123,414.45324707,397.48211364,379.91128890,368.74837388,10.19258416,16.97113343,17.57082473,11.16291502,0.00000000,0.00000000
9491.50000000,424.63991302,414.44799987,397.47806520,379.90858223,368.74656959,10.19191315,16.96993467,17.56948297,11.16201263,0.00000000,0.00000000
9492.00000000,424.63399498,414.44275281,397.47401683,379.90587551,368.74476518,10.19124217,16.96873598,17.56814132,11.16111033,0.00000000,0.00000000
9492.50000000,424.62807712,414.43750590,397.46996853,379.90316875,368.74296064,10.19057122,16.96753737,17.56679978,11.16020811,0.00000000,0.00000000
9493.00000000,424.62215942,414.43225912,397.46592030,379.90046194,368.74115596,10.18990030,16.96633883,17.56545835,11.15930598,0.00000000,0.00000000
9493.50000000,424.61624190,414.42701249,397.46187213,379.89775509,368.73935116,10.18922941,16.96514037,17.56411703,11.15840393,0.00000000,0.00000000
9494.00000000,424.61032456,414.42176601,397.45782402,379.89504820,368.73754623,10.18855855,16.96394198,17.56277582,11.15750197,0.00000000,0.00000000
9494.50000000,424.60440739,414.41651966,397.45377599,379.89234126,368.73574117,10.18788772,16.96274368,17.56143472,11.15660010,0.00000000,0.00000000
9495.00000000,424.59849039,414.41127346,397.44972802,379.88963428,368.73393597,10.18721693,16.96154544,17.56009373,11.15569831,0.00000000,0.00000000
9495.50000000,424.59257356,414.40602740,397.44568011,379.88692726,368.73213065,10.18654616,16.96034729,17.55875285,11.15479661,0.00000000,0.00000000
9496.00000000,424.58665691,414.40078148,397.44163228,379.88422019,368.73032520,10.18587543,16.95914921,17.55741208,11.15389499,0.00000000,0.00000000
9496.50000000,424.58074043,414.39553571,397.43758451,379.88151308,368.72851962,10.18520472,16.95795120,17.55607143,11.15299346,0.00000000,0.00000000
9497.00000000,424.57482413,414.39029008,397.43353680,379.87880592,368.72671391,10.18453405,16.95675328,17.55473088,11.15209201,0.00000000,0.00000000
9497.50000000,424.56890799,414.38504459,397.42948916,379.87609873,368.72490807,10.18386341,16.95555542,17.55339044,11.15119065,0.00000000,0.00000000
9498.00000000,424.56299204,414.37979924,397.42544159,379.87339148,368.72310210,10.18319279,16.95435765,17.55205011,11.15028938,0.00000000,0.00000000
9498.50000000,424.55707625,414.37455404,397.42139409,379.87068420,368.72129601,10.18252221,16.95315995,17.55070989,11.14938819,0.00000000,0.00000000
9499.00000000,424.55116064,414.36930898,397.41734665,379.86797687,368.71948978,10.18185166,16.95196233,17.54936978,11.14848709,0.00000000,0.00000000
9499.50000000,424.54524520,414.36406406,397.41329928,379.86526949,368.71768342,10.18118114,16.95076478,17.54802978,11.14758607,0.00000000,0.00000000
9500.00000000,424.53932993,414.35881928,397.40925197,379.86256208,368.71587693,10.18051065,16.94956731,17.54668990,11.14668514,0.00000000,0.00000000
9500.50000000,424.53341484,414.35357465,397.40520473,379.85985461,368.71407032,10.17984020,16.94836991,17.54535012,11.14578430,0.00000000,0.00000000
9501.00000000,424.52749992,414.34833015,397.40115756,379.85714711,368.71226357,10.17916977,16.94717259,17.54401045,11.14488354,0.00000000,0.00000000
9501.50000000,424.52158518,414.34308581,397.39711045,379.85443956,368.71045670,10.17849937,16.94597535,17.54267089,11.14398286,0.00000000,0.00000000
9502.00000000,424.51567060,414.33784160,397.39306341,379.85173197,368.70864969,10.17782901,16.94477819,17.54133144,11.14308228,0.00000000,0.00000000
9502.50000000,424.50975621,414.33259753,397.38901644,379.84902433,368.70684256,10.17715867,16.94358110,17.53999211,11.14218177,0.00000000,0.00000000
9503.00000000,424.50384198,414.32735361,397.38496953,379.84631665,368.70503530,10.17648837,16.94238408,17.53865288,11.14128136,0.00000000,0.00000000
9503.50000000,424.49792793,414.32210983,397.38092269,379.84360893,368.70322791,10.17581809,16.94118714,17.53731376,11.14038103,0.00000000,0.00000000
9504.00000000,424.49201405,414.31686620,397.37687592,379.84090116,368.70142038,10.17514785,16.93999028,17.53597475,11.13948078,0.00000000,0.00000000
9504.50000000,424.48610034,414.31162270,397.37282921,379.83819335,368.69961273,10.17447764,16.93879349,17.53463585,11.13858062,0.00000000,0.00000000
9505.00000000,424.48018681,414.30637935,397.36878257,379.83548550,368.69780495,10.17380746,16.93759678,17.53329707,11.13768055,0.00000000,0.00000000
9505.50000000,424.47427345,414.30113614,397.36473599,379.83277760,368.69599705,10.17313731,16.93640015,17.53195839,11.13678056,0.00000000,0.00000000
9506.00000000,424.46836026,414.29589307,397.36068948,379.83006966,368.69418901,10.17246719,16.93520359,17.53061982,11.13588065,0.00000000,0.00000000
9506.50000000,424.46244725,414.29065015,397.35664304,379.82736168,368.69238084,10.17179710,16.93400711,17.52928136,11.13498084,0.00000000,0.00000000
9507.00000000,424.45653441,414.28540737,397.35259666,379.82465365,368.69057254,10.17112704,16.93281070,17.52794301,11.13408111,0.00000000,0.00000000
9507.50000000,424.45062174,414.28016473,397.34855035,379.82194558,368.68876412,10.17045701,16.93161438,17.52660478,11.13318146,0.00000000,0.00000000
9508.00000000,424.44470925,414.27492223,397.34450411,379.81923746,368.68695556,10.16978702,16.93041812,17.52526665,11.13228190,0.00000000,0.00000000
9508.50000000,424.43879693,414.26967987,397.34045793,379.81652930,368.68514688,10.16911705,16.92922194,17.52392863,11.13138242,0.00000000,0.00000000
9509.00000000,424.43288478,414.26443766,397.33641182,379.81382110,368.68333807,10.16844712,16.92802584,17.52259072,11.13048303,0.00000000,0.00000000
9509.50000000,424.42697280,414.25919559,397.33236577,379.81111285,368.68152912,10.16777721,16.92682982,17.52125292,11.12958373,0.00000000,0.00000000
9510.00000000,424.42106100,414.25395366,397.32831979,379.80840456,368.67972005,10.16710734,16.92563387,17.51991523,11.12868451,0.00000000,0.00000000
9510.50000000,424.41514937,414.24871188,397.32427388,379.80569623,368.67791085,10.16643750,16.92443799,17.51857765,11.12778538,0.00000000,0.00000000
9511.00000000,424.40923792,414.24347023,397.32022804,379.80298785,368.67610152,10.16576769,16.92324220,17.51724018,11.12688633,0.00000000,0.00000000
9511.50000000,424.40332664,414.23822873,397.31618226,379.80027943,368.67429206,10.16509791,16.92204648,17.51590282,11.12598737,0.00000000,0.00000000
9512.00000000,424.39741553,414.23298737,397.31213654,379.79757097,368.67248247,10.16442816,16.92085083,17.51456557,11.12508849,0.00000000,0.00000000
9512.50000000,424.39150459,414.22774616,397.30809089,379.79486246,368.67067276,10.16375844,16.91965526,17.51322843,11.12418970,0.00000000,0.00000000
9513.00000000,424.38559383,414.22250508,397.30404531,379.79215391,368.66886291,10.16308875,16.91845977,17.51189140,11.12329100,0.00000000,0.00000000
9513.50000000,424.37968324,414.21726415,397.29999980,379.78944531,368.66705294,10.16241909,16.91726435,17.51055448,11.12239238,0.00000000,0.00000000
9514.00000000,424.37377282,414.21202336,397.29595435,379.78673667,368.66524283,10.16174946,16.91606901,17.50921767,11.12149384,0.00000000,0.00000000
9514.50000000,424.36786258,414.20678271,397.29190897,379.78402799,368.66343260,10.16107987,16.91487375,17.50788097,11.12059539,0.00000000,0.00000000
9515.00000000,424.36195251,414.20154221,397.28786365,379.78131927,368.66162224,10.16041030,16.91367856,17.50654438,11.11969703,0.00000000,0.00000000
9515.50000000,424.35604261,414.19630184,397.28381840,379.77861050,368.65981175,10.15974077,16.91248344,17.50520790,11.11879875,0.00000000,0.00000000
9516.00000000,424.35013289,414.19106162,397.27977322,379.77590169,368.65800113,10.15907127,16.91128841,17.50387153,11.11790056,0.00000000,0.00000000
9516.50000000,424.34422334,414.18582154,397.27572810,379.77319283,368.65619038,10.15840179,16.91009345,17.50253527,11.11700245,0.00000000,0.00000000
9517.00000000,424.33831396,414.18058161,397.27168305,379.77048393,368.65437950,10.15773235,16.90889856,17.50119912,11.11610443,0.00000000,0.00000000
9517.50000000,424.33240476,414.17534181,397.26763806,379.76777499,368.65256850,10.15706294,16.90770375,17.49986307,11.11520649,0.00000000,0.00000000
9518.00000000,424.32649572,414.17010216,397.26359314,379.76506600,368.65075736,10.15639356,16.90650902,17.49852714,11.11430864,0.00000000,0.00000000
9518.50000000,424.32058687,414.16486265,397.25954829,379.76235697,368.64894610,10.15572421,16.90531436,17.49719132,11.11341087,0.00000000,0.00000000
9519.00000000,424.31467818,414.15962328,397.25550350,379.75964790,368.64713471,10.15505490,16.90411978,17.49585561,11.11251319,0.00000000,0.00000000
9519.50000000,424.30876967,414.15438406,397.25145878,379.75693878,368.64532318,10.15438561,16.90292528,17.49452000,11.11161559,0.00000000,0.00000000
9520.00000000,424.30286133,414.14914497,397.24741413,379.75422962,368.64351153,10.15371635,16.90173085,17.49318451,11.11071808,0.00000000,0.00000000
9520.50000000,424.29695316,414.14390603,397.24336954,379.75152041,368.64169976,10.15304713,16.90053650,17.49184912,11.10982066,0.00000000,0.00000000
9521.00000000,424.29104517,414.13866723,397.23932501,379.74881117,368.63988785,10.15237793,16.89934222,17.49051385,11.10892332,0.00000000,0.00000000
9521.50000000,424.28513735,414.13342858,397.23528056,379.74610187,368.63807581,10.15170877,16.89814802,17.48917868,11.10802606,0.00000000,0.00000000
9522.00000000,424.27922970,414.12819006,397.23123617,379.74339254,368.63626365,10.15103964,16.89695389,17.48784363,11.10712889,0.00000000,0.00000000
9522.50000000,424.27332222,414.12295169,397.22719184,379.74068316,368.63445135,10.15037053,16.89575985,17.48650868,11.10623181,0.00000000,0.00000000
9523.00000000,424.26741492,414.11771346,397.22314759,379.73797374,368.63263893,10.14970146,16.89456587,17.48517385,11.10533481,0.00000000,0.00000000
9523.50000000,424.26150779,414.11247537,397.21910339,379.73526428,368.63082638,10.14903242,16.89337198,17.48383912,11.10443790,0.00000000,0.00000000
9524.00000000,424.25560084,414.10723742,397.21505927,379.73255477,368.62901370,10.14836341,16.89217815,17.48250450,11.10354107,0.00000000,0.00000000
9524.50000000,424.24969405,414.10199962,397.21101521,379.72984521,368.62720089,10.14769443,16.89098441,17.48116999,11.10264433,0.00000000,0.00000000
9525.00000000,424.24378744,414.09676196,397.20697122,379.72713562,368.62538795,10.14702549,16.88979074,17.47983560,11.10174767,0.00000000,0.00000000
9525.50000000,424.23788100,414.09152444,397.20292729,379.72442598,368.62357489,10.14635657,16.88859715,17.47850131,11.10085109,0.00000000,0.00000000
9526.00000000,424.23197474,414.08628706,397.19888343,379.72171630,368.62176169,10.14568768,16.88740363,17.47716713,11.09995461,0.00000000,0.00000000
9526.50000000,424.22606865,414.08104982,397.19483963,379.71900657,368.61994837,10.14501883,16.88621019,17.47583306,11.09905820,0.00000000,0.00000000
9527.00000000,424.22016273,414.07581273,397.19079590,379.71629680,368.61813492,10.14435000,16.88501683,17.47449910,11.09816189,0.00000000,0.00000000
9527.50000000,424.21425699,414.07057578,397.18675224,379.71358699,368.61632134,10.14368121,16.88382354,17.47316525,11.09726565,0.00000000,0.00000000
9528.00000000,424.20835141,414.06533897,397.18270864,379.71087713,368.61450763,10.14301245,16.88263032,17.47183151,11.09636951,0.00000000,0.00000000
9528.50000000,424.20244601,414.06010230,397.17866511,379.70816723,368.61269379,10.14234372,16.88143719,17.47049788,11.09547344,0.00000000,0.00000000
9529.00000000,424.19654079,414.05486577,397.17462165,379.70545729,368.61087982,10.14167502,16.88024412,17.46916435,11.09457747,0.00000000,0.00000000
9529.50000000,424.19063573,414.04962939,397.17057825,379.70274731,368.60906573,10.14100635,16.87905114,17.46783094,11.09368158,0.00000000,0.00000000
9530.00000000,424.18473085,414.04439314,397.16653491,379.70003728,368.60725151,10.14033771,16.87785823,17.46649764,11.09278577,0.00000000,0.00000000
9530.50000000,424.17882614,414.03915704,397.16249165,379.69732720,368.60543716,10.13966910,16.87666540,17.46516444,11.09189005,0.00000000,0.00000000
9531.00000000,424.17292161,414.03392109,397.15844845,379.69461709,368.60362268,10.13900052,16.87547264,17.46383136,11.09099441,0.00000000,0.00000000
9531.50000000,424.16701724,414.02868527,397.15440531,379.69190693,368.60180807,10.13833198,16.87427996,17.46249838,11.09009886,0.00000000,0.00000000
9532.00000000,424.16111305,414.02344959,397.15036224,379.68919672,368.59999333,10.13766346,16.87308735,17.46116552,11.08920339,0.00000000,0.00000000
9532.50000000,424.15520904,414.01821406,397.14631924,379.68648648,368.59817847,10.13699498,16.87189482,17.45983276,11.08830801,0.00000000,0.00000000
9533.00000000,424.14930519,414.01297867,397.14227630,379.68377619,368.59636347,10.13632652,16.87070237,17.45850012,11.08741271,0.00000000,0.00000000
9533.50000000,424.14340152,414.00774342,397.13823343,379.68106585,368.59454835,10.13565810,16.86950999,17.45716758,11.08651750,0.00000000,0.00000000
9534.00000000,424.13749802,414.00250832,397.13419063,379.67835548,368.59273310,10.13498971,16.86831769,17.45583515,11.08562237,0.00000000,0.00000000
9534.50000000,424.13159470,413.99727335,397.13014789,379.67564506,368.59091772,10.13432135,16.86712546,17.45450283,11.08472733,0.00000000,0.00000000
9535.00000000,424.12569155,413.99203853,397.12610521,379.67293459,368.58910222,10.13365302,16.86593331,17.45317062,11.08383238,0.00000000,0.00000000
9535.50000000,424.11978857,413.98680385,397.12206261,379.67022409,368.58728658,10.13298472,16.86474124,17.45183852,11.08293750,0.00000000,0.00000000
9536.00000000,424.11388576,413.98156931,397.11802007,379.66751354,368.58547082,10.13231645,16.86354924,17.45050653,11.08204272,0.00000000,0.00000000
9536.50000000,424.10798312,413.97633491,397.11397759,379.66480294,368.58365493,10.13164821,16.86235732,17.44917465,11.08114802,0.00000000,0.00000000
9537.00000000,424.10208066,413.97110066,397.10993518,379.66209230,368.58183891,10.13098001,16.86116547,17.44784288,11.08025340,0.00000000,0.00000000
9537.50000000,424.09617837,413.96586654,397.10589284,379.65938162,368.58002276,10.13031183,16.85997370,17.44651121,11.07935887,0.00000000,0.00000000
9538.00000000,424.09027626,413.96063257,397.10185056,379.65667090,368.57820648,10.12964369,16.85878201,17.44517966,11.07846442,0.00000000,0.00000000
9538.50000000,424.08437431,413.95539874,397.09780835,379.65396013,368.57639008,10.12897557,16.85759039,17.44384822,11.07757006,0.00000000,0.00000000
9539.00000000,424.07847254,413.95016505,397.09376620,379.65124932,368.57457354,10.12830749,16.85639885,17.44251688,11.07667578,0.00000000,0.00000000
9539.50000000,424.07257095,413.94493151,397.08972412,379.64853847,368.57275688,10.12763944,16.85520738,17.44118565,11.07578159,0.00000000,0.00000000
9540.00000000,424.06666952,413.93969810,397.08568211,379.64582757,368.57094009,10.12697142,16.85401599,17.43985454,11.07488748,0.00000000,0.00000000
9540.50000000,424.06076827,413.93446484,397.08164016,379.64311663,368.56912318,10.12630343,16.85282467,17.43852353,11.07399346,0.00000000,0.00000000
9541.00000000,424.05486719,413.92923172,397.07759828,379.64040565,368.56730613,10.12563547,16.85163344,17.43719263,11.07309952,0.00000000,0.00000000
9541.50000000,424.04896628,413.92399874,397.07355646,379.63769462,368.56548896,10.12496754,16.85044227,17.43586184,11.07220567,0.00000000,0.00000000
9542.00000000,424.04306555,413.91876590,397.06951471,379.63498355,368.56367165,10.12429965,16.84925119,17.43453116,11.07131190,0.00000000,0.00000000
9542.50000000,424.03716498,413.91353320,397.06547303,379.63227244,368.56185422,10.12363178,16.84806017,17.43320059,11.07041821,0.00000000,0.00000000
9543.00000000,424.03126460,413.90830065,397.06143141,379.62956128,368.56003667,10.12296395,16.84686924,17.43187013,11.06952462,0.00000000,0.00000000
9543.50000000,424.02536438,413.90306824,397.05738986,379.62685008,368.55821898,10.12229614,16.84567838,17.43053978,11.06863110,0.00000000,0.00000000
9544.00000000,424.01946434,413.89783597,397.05334837,379.62413884,368.55640117,10.12162837,16.84448759,17.42920953,11.06773767,0.00000000,0.00000000
9544.50000000,424.01356447,413.89260384,397.04930695,379.62142755,368.55458322,10.12096063,16.84329689,17.42787940,11.06684433,0.00000000,0.00000000
9545.00000000,424.00766477,413.88737185,397.04526560,379.61871622,368.55276515,10.12029292,16.84210625,17.42654937,11.06595107,0.00000000,0.00000000
9545.50000000,424.00176524,413.88214001,397.04122431,379.61600485,368.55094696,10.11962524,16.84091570,17.42521946,11.06505789,0.00000000,0.00000000
9546.00000000,423.99586589,413.87690830,397.03718308,379.61329343,368.54912863,10.11895759,16.83972522,17.42388965,11.06416480,0.00000000,0.00000000
9546.50000000,423.98996671,413.87167674,397.03314193,379.61058197,368.54731018,10.11828997,16.83853481,17.42255995,11.06327180,0.00000000,0.00000000
9547.00000000,423.98406770,413.86644532,397.02910083,379.60787047,368.54549159,10.11762238,16.83734449,17.42123036,11.06237888,0.00000000,0.00000000
9547.50000000,423.97816887,413.86121404,397.02505981,379.60515892,368.54367288,10.11695482,16.83615423,17.41990088,11.06148604,0.00000000,0.00000000
9548.00000000,423.97227020,413.85598290,397.02101885,379.60244734,368.54185405,10.11628730,16.83496406,17.41857151,11.06059329,0.00000000,0.00000000
9548.50000000,423.96637171,413.85075191,397.01697795,379.59973570,368.54003508,10.11561980,16.83377395,17.41724225,11.05970062,0.00000000,0.00000000
9549.00000000,423.96047340,413.84552105,397.01293713,379.59702403,368.53821599,10.11495234,16.83258393,17.41591310,11.05880804,0.00000000,0.00000000
9549.50000000,423.95457525,413.84029034,397.00889636,379.59431231,368.53639676,10.11428491,16.83139398,17.41458406,11.05791554,0.00000000,0.00000000
9550.00000000,423.94867728,413.83505977,397.00485567,379.59160055,368.53457741,10.11361751,16.83020411,17.41325512,11.05702313,0.00000000,0.00000000
9550.50000000,423.94277948,413.82982934,397.00081503,379.58888874,368.53275794,10.11295014,16.82901431,17.41192629,11.05613080,0.00000000,0.00000000
9551.00000000,423.93688185,413.82459906,396.99677447,379.58617689,368.53093833,10.11228280,16.82782459,17.41059758,11.05523856,0.00000000,0.00000000
