time_s,demand_MW,actual_MW,q_kg_s,T1_C,T2_C,T3_C,T4_C,T5_C
7030,32.0,4.8300484016218235,100.0,322.31820007603136,304.2665763386464,294.5115722685394,290.74305708186523,289.8239058099427
7040,32.0,4.794793719241813,100.0,322.0824452789263,304.14355850340564,294.4634859728535,290.7301786659322,289.8220116825346
7050,32.0,4.759755617717076,100.0,321.84813764429794,304.0214767276101,294.4158345191485,290.71743337027397,289.82013911973394
7060,32.0,4.724933110290681,100.0,321.6152705919297,303.90032469443025,294.3686141507686,290.7048198313937,289.8182878732875
7070,32.0,4.690325210784721,100.0,321.38383754527933,303.7800961198593,294.32182114116273,290.69233669955497,289.8164576978342
7080,32.0,4.65593093365562,100.0,321.15383193185033,303.66078475267113,294.2754517936757,290.67998263864627,289.8146483508712
7090,32.0,4.621749294048589,100.0,320.92524718355793,303.542384374376,294.22950244134034,290.66775632604674,289.8128595927199
7100,32.0,4.587779307851384,100.0,320.6980767370899,303.4248887991745,294.1839694466704,290.6556564524932,289.8110911864928
7110,32.0,4.554019991747276,100.0,320.47231403426196,303.3082918739091,294.13884920145483,290.6436817219482,289.80934289806044
7120,32.0,4.520470363267174,100.0,320.2479525223684,303.1925874780148,294.0941381265526,290.63183085146983,289.80761449601914
7130,32.0,4.487129440841051,100.0,320.0249856545272,303.07776952346626,294.0498326716888,290.6201025710822,289.8059057516586
7140,32.0,4.453996243848633,100.0,319.8034068900202,302.96383195472487,294.0059293152519,290.6084956236476,289.80421643893027
7150,32.0,4.421069792669243,100.0,319.5832096946283,302.8507687486826,293.9624245640912,290.59700876473966,289.80254633441587
7160,32.0,4.388349108730974,100.0,319.3643875409616,302.7385739146048,293.91931495331636,290.58564076251747,289.8008952172966
7170,32.0,4.355833214559112,100.0,319.1469339087847,302.62724149407114,293.87659704609723,290.5743903976016,289.7992628693223
7180,32.0,4.323521133823803,100.0,318.93084228533684,302.5167655609146,293.83426743346484,290.5632564629505,289.7976490747814
7190,32.0,4.29141189138698,100.0,318.7161061656472,302.4071402211591,293.79232273411344,290.5522377637387,289.7960536204708
7200,28.0,4.259504513348609,100.0,318.5027190528458,302.29835961295527,293.75075959420343,290.5413331172356,289.79447629566636
7210,28.0,4.227798027092217,100.0,318.29067445846897,302.19041790651465,293.70957468716557,290.5305413526861,289.79291689209396
7220,28.0,4.196291461329639,100.0,318.07996590276053,302.0833093040425,293.6687647135058,290.5198613111918,289.7913752039004
7230,28.0,4.164983846145168,100.0,317.870586914968,301.9770280396686,293.6283264006115,290.50929184559345,289.7898510276249
7240,28.0,4.133874213038934,100.0,317.6625310336343,301.8715683793772,293.58825650255835,290.4988318203548,289.7883441621711
7250,28.0,4.102961594969602,100.0,317.45579180688486,301.7669246209349,293.5485517999184,290.48848011144713,289.7868544087792
7260,28.0,4.072245026396397,100.0,317.25036279270984,301.66309109381734,293.50920909956926,290.4782356062354,289.7853815709984
7270,28.0,4.0417235433204555,100.0,317.0462375592421,301.56006215913453,293.4702252345041,290.4680972033649,289.7839254546597
7280,28.0,4.011396183325473,100.0,316.84340968503057,301.4578322095546,293.43159706364264,290.4580638126495,289.78248586784923
7290,28.0,3.981261985617749,100.0,316.6418727593091,301.35639566922634,293.39332147164356,290.44813435496076,289.7810626208815
7300,28.0,3.951319991065492,100.0,316.44162038226096,301.25574699370037,293.3553953687173,290.4383077621179,289.77965552627353
7310,28.0,3.921569242237507,100.0,316.242646165279,301.15588066984895,293.31781569044034,290.4285829767793,289.7782643987186
7320,28.0,3.892008783441233,100.0,316.0449437312211,301.0567912157846,293.28057939757025,290.41895895233455,289.77688905506085
7330,28.0,3.8626376607601456,100.0,315.848506714662,300.95847318077745,293.243683475862,290.40943465279787,289.77552931427
7340,28.0,3.8334549220904846,100.0,315.6533287621399,300.8609211451714,293.20712493588485,290.4000090527024,289.77418499741634
7350,28.0,3.8044596171774288,100.0,315.4594035323999,300.764129720299,293.1709008128409,290.3906811369955,289.7728559276461
7360,28.0,3.775650797650516,100.0,315.2667246966324,300.6680935483953,293.13500816638395,290.38144990093537,289.771541930157
7370,28.0,3.747027517058595,100.0,315.0752859387078,300.5728073025103,293.09944408043987,290.3723143499879,289.7702428321742
7380,28.0,3.718588830904031,100.0,314.8850809554068,300.47826568642085,293.0642056630277,290.3632734997255,289.7689584629264
7390,28.0,3.6903337966763954,100.0,314.696103456647,300.3844634345408,293.02929004608194,290.35432637572615,289.7676886536225
7400,28.0,3.662261473885474,100.0,314.50834716570495,300.2913953118305,292.99469438527586,290.34547201347374,289.76643323742815
7410,28.0,3.634370924093781,100.0,314.32180581943476,300.19905611370535,292.9604158598455,290.3367094582593,289.765192049443
7420,28.0,3.6066612109483542,100.0,314.1364731684823,300.1074406659428,292.9264516724151,290.3280377650833,289.7639649266777
7430,28.0,3.579131400212074,100.0,313.95234297749573,300.01654382458923,292.8927990488233,290.31945599855874,289.7627517080319
7440,28.0,3.5517805597943464,100.0,313.7694090253319,299.92636047586495,292.8594552379503,290.3109632328151,289.76155223427156
7450,28.0,3.5246077597812246,100.0,313.58766510525936,299.836885536069,292.8264175115463,290.3025585514036,289.7603663480076
7460,28.0,3.4976120724649546,100.0,313.40710502515697,299.7481139514827,292.79368316406055,290.2942410472029,289.75919389367385
7470,28.0,3.4707925723729827,100.0,313.22772260770915,299.66004069827227,292.76124951247164,290.2860098223261,289.7580347175059
7480,28.0,3.444148336296365,100.0,313.04951169059734,299.57266078239087,292.7291138961189,290.2778639880284,289.75688866751983
7490,28.0,3.4176784433176577,100.0,312.8724661266876,299.4859692394796,292.6972736765345,290.2698026646158,289.7557555934915
7500,28.0,3.3913819748382537,100.0,312.6965797842146,299.3999611347676,292.66572623727666,290.26182498135444,289.75463534693574
7510,28.0,3.365258014605138,100.0,312.5218465469621,299.31463156297167,292.63446898376407,290.2539300763812,289.7535277810862
7520,28.0,3.339305648737235,100.0,312.3482603144398,299.22997564819485,292.6034993431109,290.24611709661497,289.75243275087485
7530,28.0,3.3135239657510054,100.0,312.1758150020566,299.14598854382433,292.57281476396315,290.23838519766855,289.7513501129126
7540,28.0,3.2879120565857534,100.0,312.00450454129015,299.0626654324286,292.5424127163358,290.23073354376186,289.75027972546906
7550,28.0,3.2624690146282576,100.0,311.8343228798533,298.9800015256542,292.5122906914509,290.2231613076357,289.7492214484536
7560,28.0,3.237193935736929,100.0,311.6652639818568,298.8979920641212,292.4824462015771,290.21566767046636,289.7481751433959
7570,28.0,3.2120859182654953,100.0,311.4973218279689,298.8166323173186,292.45287677986926,290.2082518217812,289.7471406734268
7580,28.0,3.187144063086163,100.0,311.3304904155711,298.73591758349875,292.42357998021004,290.20091295937476,289.7461179032602
7590,28.0,3.162367473612207,100.0,311.164763758911,298.65584318957127,292.3945533770517,290.1936502892263,289.7451066991737
7600,28.0,3.1377552558202213,100.0,311.00013588925174,298.57640449099637,292.3657945652593,290.1864630254173,289.7441069289909
7610,28.0,3.11330651827173,100.0,310.8366008550179,298.4975968716775,292.3373011599548,290.17935039005044,289.74311846206314
7620,28.0,3.0890203721343963,100.0,310.6741527219385,298.41941574385356,292.30907079636194,290.17231161316903,289.74214116925157
7630,28.0,3.0648959312027384,100.0,310.51278557318676,298.34185654799046,292.2811011296523,290.1653459326774,289.74117492290947
7640,28.0,3.0409323119183735,100.0,310.3524935095164,298.2649147526722,292.2533898347923,290.1584525942619,289.7402195968649
7650,28.0,3.017128633389757,100.0,310.1932706493952,298.1885858544916,292.2259346063909,290.1516308513129,289.7392750664034
7660,28.0,2.9934840174115607,100.0,310.035111129135,298.11286537794007,292.19873315854875,290.1448799648473,289.738341208251
7670,28.0,2.969997588483443,100.0,309.87800910301917,298.0377488752976,292.1717832247077,290.1381992034319,289.73741790055715
7680,28.0,2.946668473828524,100.0,309.7219587434268,297.9632319265217,292.14508255750184,290.13158784310764,289.73650502287853
7690,28.0,2.923495803411265,100.0,309.5669542409535,297.88931013913617,292.118628928609,290.12504516731434,289.73560245616216
7700,28.0,2.9004787099550526,100.0,309.41298980453007,297.8159791481195,292.09242012860346,290.1185704668164,289.7347100827294
7710,28.0,2.877616328959215,100.0,309.26005966153735,297.7432346157926,292.0664539668098,290.112163039629,289.73382778625984
7720,28.0,2.854907798715658,100.0,309.1081580579188,297.6710722317065,292.04072827115704,290.10582219094556,289.73295545177535
7730,28.0,2.832352260325118,100.0,308.95727925828993,297.59948771252954,292.0152408880344,290.09954723306487,289.73209296562453
7740,28.0,2.809948857712925,100.0,308.807417546045,297.528476801934,291.9899896821476,290.0933374853201,289.7312402154672
7750,28.0,2.787696737644362,100.0,308.6585672234607,297.4580352704827,291.9649725363763,290.08719227400775,289.730397090259
7760,28.0,2.765595049739633,100.0,308.51072261179746,297.3881589155151,291.9401873516323,290.0811109323176,289.7295634802362
7770,28.0,2.7436429464883987,100.0,308.36387805139765,297.3188435610332,291.91563204671866,290.0750928002632,289.7287392769011
7780,28.0,2.721839583263932,100.0,308.21802790178106,297.25008505758706,291.89130455819003,290.0691372246131,289.72792437300683
7790,28.0,2.700184118336824,100.0,308.07316654173803,297.1818792821601,291.86720284021345,290.063243558823,289.72711866254303
7800,28.0,2.678675712888372,100.0,307.9292883694196,297.11422213805406,291.84332486443054,290.057411162968,289.72632204072136
7810,28.0,2.6573135310235103,100.0,307.78638780242534,297.04710955477395,291.8196686198201,290.05163940367606,289.72553440396115
7820,28.0,2.63609673978338,100.0,307.64445927788813,296.98053748791233,291.79623211256205,290.045927654062,289.72475564987536
7830,28.0,2.615024509157533,100.0,307.503497252557,296.9145019190339,291.773013365902,290.04027529366175,289.7239856772568
7840,28.0,2.5940960120957013,100.0,307.3634962028768,296.84899885555944,291.75001042001696,290.0346817083678,289.72322438606415
7850,28.0,2.5733104245192635,100.0,307.22445062506586,296.7840243306498,291.7272213318817,290.0291462903651,289.7224716774086
7860,28.0,2.5526669253323235,100.0,307.086355035191,296.71957440308967,291.704644175136,290.02366843806715,289.7217274535401
7870,28.0,2.5321646964324063,100.0,306.94920396924005,296.65564515717125,291.68227703995325,290.01824755605355,289.72099161783444
7880,28.0,2.5118029227207725,100.0,306.81299198319203,296.59223270257746,291.6601180329091,290.0128830550075,289.7202640747799
7890,28.0,2.4915807921124324,100.0,306.6777136530849,296.5293331742655,291.6381652768519,290.00757435165406,289.71954472996435
7900,28.0,2.4714974955458273,100.0,306.54336357508095,296.46694273234993,291.61641691077335,290.0023208686993,289.71883349006254
7910,28.0,2.4515522269920327,100.0,306.4099363655301,296.40505756198564,291.5948710896804,289.99712203476975,289.7181302628232
7920,28.0,2.4317441834637523,100.0,306.2774266610303,296.3436738732509,291.5735259844678,289.9919772843524,289.71743495705675
7930,28.0,2.412072565023982,100.0,306.14582911848646,296.28278790103036,291.5523797817916,289.9868860577357,289.7167474826229
7940,28.0,2.3925365747941867,100.0,306.01513841516663,296.22239590489755,291.53143068394365,289.9818478009507,289.7160677504184
7950,28.0,2.3731354189623146,100.0,305.88534924875586,296.1624941689979,291.51067690872674,289.97686196571294,289.7153956723649
7960,28.0,2.3538683067904116,100.0,305.75645633740834,296.10307900193123,291.4901166893306,289.97192800936506,289.714731161397
7970,28.0,2.334734450621886,100.0,305.6284544197971,296.0441467366345,291.46974827420894,289.9670453948197,289.71407413145084
7980,28.0,2.3157330658885598,100.0,305.50133825516144,295.9856937302643,291.44956992695734,289.96221359050315,289.7134244974519
7990,28.0,2.296863371117235,100.0,305.37510262335263,295.9277163640796,291.4295799261917,289.9574320702996,289.71278217530386
8000,28.0,2.278124587936162,100.0,305.24974232487716,295.87021104332405,291.40977656542776,289.95270031349577,289.712147081877
8010,28.0,2.2595159410810055,100.0,305.1252521809383,295.8131741971089,291.3901581529615,289.94801780472613,289.71151913499716
8020,28.0,2.2410366584006622,100.0,305.00162703347513,295.7566022782952,291.37072301175004,289.94338403391885,289.71089825343455
8030,28.0,2.2226859708626536,100.0,304.8788617452003,295.70049176337665,291.35146947929405,289.93879849624204,289.7102843568927
8040,28.0,2.2044631125583405,100.0,304.75695119963507,295.6448391523622,291.3323959075201,289.9342606920506,289.70967736599766
8050,28.0,2.1863673207077454,100.0,304.63589030114275,295.5896409686586,291.31350066266447,289.9297701268338,289.7090772022873
8060,28.0,2.1683978356641602,100.0,304.51567397496046,295.5348937589533,291.29478212515767,289.9253263111629,289.7084837882006
8070,28.0,2.1505539009184647,100.0,304.3962971672284,295.48059409309695,291.2762386895095,289.92092876064004,289.70789704706743
8080,28.0,2.1328347631030797,100.0,304.2777548450178,295.42673856398653,291.2578687641953,289.91657699584675,289.70731690309793
8090,28.0,2.1152396719957975,100.0,304.16004199635665,295.37332378744804,291.2396707715425,289.91227054229364,289.70674328137244
8100,28.0,2.097767880523193,100.0,304.043153630254,295.3203464021197,291.22164314761875,289.9080089303703,289.70617610783125
8110,28.0,2.080418644763853,100.0,303.9270847767219,295.26780306933483,291.20378434212,289.9037916952958,289.70561530926483
8120,28.0,2.063191223951327,100.0,303.81183048679617,295.2156904730052,291.18609281825985,289.8996183770697,289.70506081330376
8130,28.0,2.0460848804767977,100.0,303.6973858325549,295.1640053195044,291.1685670526597,289.89548852042344,289.7045125484091
8140,28.0,2.029098879891484,100.0,303.5837459071357,295.11274433755096,291.15120553523946,289.8914016747721,289.7039704438627
8150,28.0,2.012232490908866,100.0,303.4709058247508,295.06190427809236,291.13400676910925,289.8873573941671,289.7034344297576
8160,28.0,1.9954849854065286,100.0,303.3588607207007,295.01148191418827,291.11696927046165,289.8833552372489,289.70290443698866
8170,28.0,1.9788556384279161,100.0,303.24760575138635,294.96147404089464,291.1000915684651,289.8793947672004,289.7023803972435
8180,28.0,1.9623437281837142,100.0,303.13713609431926,294.91187747514766,291.08337220515745,289.8754755517007,289.70186224299283
8190,28.0,1.9459485360530435,100.0,303.0274469481303,294.8626890556479,291.0668097353411,289.8715971628794,289.70134990748187
8200,28.0,1.9296693465844157,100.0,302.91853353257693,294.81390564274454,291.05040272647824,289.8677591772716,289.70084332472095
8210,28.0,1.9135054474964648,100.0,302.8103910885486,294.76552411831995,291.03414975858686,289.86396117577243,289.70034242947685
8220,28.0,1.897456129678443,100.0,302.703014878071,294.7175413856742,291.01804942413816,289.8602027435934,289.69984715726395
8230,28.0,1.8815206871904593,100.0,302.5964001843083,294.66995436941016,291.0021003279538,289.85648347021794,289.6993574443357
8240,28.0,1.8656984172635391,100.0,302.4905423115645,294.62276001531825,290.98630108710483,289.8528029493583,289.6988732276759
8250,28.0,1.8499886202994362,100.0,302.38543658528266,294.5759552902619,290.97065033081043,289.8491607789122,289.69839444499024
8260,28.0,1.8343905998702583,100.0,302.28107835204315,294.52953718206294,290.9551467003382,289.8455565609204,289.6979210346981
8270,28.0,1.818903662717827,100.0,302.1774629795603,294.48350269938715,290.93978884890464,289.8419899015243,289.697452935924
8280,28.0,1.8035271187528936,100.0,302.07458585667746,294.43784887163025,290.92457544157656,289.8384604109244,289.69699008848977
8290,28.0,1.7882602810540733,100.0,301.9724423933611,294.39257274880407,290.90950515517335,289.83496770333886,289.6965324329062
8300,28.0,1.7731024658666341,100.0,301.87102802069313,294.34767140142276,290.89457667816964,289.83151139696247,289.6960799103652
8310,28.0,1.7580529926010826,100.0,301.770338190862,294.30314192038935,290.879788710599,289.8280911139261,289.6956324627318
8320,28.0,1.743111183831499,100.0,301.67036837715244,294.2589814168827,290.86513996395803,289.8247064802568,289.6951900325365
8330,28.0,1.7282763652937319,100.0,301.5711140739342,294.21518702224444,290.85062916111167,289.8213571258378,289.6947525629675
8340,28.0,1.7135478658833676,100.0,301.4725707966489,294.1717558878663,290.8362550361985,289.8180426843693,289.694319997863
8350,28.0,1.6989250176535564,100.0,301.3747340817961,294.12868518507787,290.82201633453747,289.8147627933295,289.6938922817038
8360,28.0,1.6844071558125477,100.0,301.27759948691795,294.0859721050341,290.8079118125346,289.8115170939363,289.6934693596059
8370,28.0,1.669993618721202,100.0,301.1811625905827,294.0436138586038,290.7939402375912,289.8083052311086,289.69305117731295
8380,28.0,1.6556837478901743,100.0,301.08541899236667,294.00160767625783,290.780100388012,289.80512685342904,289.69263768118924
8390,28.0,1.6414768879769839,100.0,300.9903643128356,293.9599508079577,290.7663910529144,289.8019816131064,289.69222881821224
8400,28.0,1.6273723867829346,100.0,300.8959941935242,293.91864052304464,290.75281103213837,289.7988691659386,289.6918245359658
8410,28.0,1.613369595249816,100.0,300.802304296915,293.87767411012885,290.73935913615685,289.7957891712759,289.6914247826329
8420,28.0,1.5994678674564395,100.0,300.70929030641594,293.83704887697905,290.72603418598703,289.79274129198484,289.69102950698897
8430,28.0,1.5856665606150104,100.0,300.61694792633654,293.7967621504122,290.71283501310205,289.7897251944123,289.6906386583947
8440,28.0,1.5719650350674044,100.0,300.5252728818636,293.7568112761837,290.6997604593437,289.7867405483498,289.69025218678956
8450,28.0,1.5583626542811573,100.0,300.4342609190351,293.717193618878,290.6868093768353,289.7837870269985,289.6898700426851
8460,28.0,1.5448587848454025,100.0,300.34390780471364,293.6779065617991,290.67398062789596,289.78086430693395,289.6894921771581
8470,28.0,1.5314527964666014,100.0,300.2542093265584,293.6389475068617,290.66127308495464,289.7779720680722,289.6891185418444
8480,28.0,1.5181440619641422,100.0,300.16516129299634,293.60031387448277,290.64868563046554,289.7751099936351,289.688749088932
8490,28.0,1.5049319572657625,100.0,300.0767595331923,293.5620031034731,290.6362171568237,289.77227777011683,289.68838377115515
8500,28.0,1.491815861402833,100.0,299.9889998970179,293.52401265092936,290.6238665662816,289.76947508725027,289.6880225417877
8510,28.0,1.4787951565055324,100.0,299.9018782550199,293.4863399921265,290.61163277086604,289.766701637974,289.687665354637
8520,28.0,1.4658692277978247,100.0,299.8153904983872,293.44898262041045,290.5995146922959,289.7639571183993,289.6873121640377
8530,28.0,1.4530374635923182,100.0,299.7295325389171,293.41193804709127,290.58751126190043,289.7612412277779,289.6869629248457
8540,28.0,1.4402992552850122,100.0,299.6443003089805,293.3752038013364,290.57562142053825,289.75855366846974,289.68661759243224
8550,28.0,1.4276539973498414,100.0,299.5596897614863,293.3387774300645,290.56384411851684,289.7558941459112,289.68627612267767
8560,28.0,1.4151010873331842,100.0,299.47569686984497,293.30265649783945,290.5521783155128,289.75326236858353,289.6859384719658
8570,28.0,1.402639925848115,100.0,299.3923176279308,293.26683858676483,290.54062298049234,289.75065804798174,289.6856045971781
8580,28.0,1.3902699165686838,100.0,299.3095480500441,293.2313212963787,290.5291770916332,289.7480808985837,289.68527445568776
8590,28.0,1.3779904662238807,100.0,299.22738417087163,293.1961022435489,290.5178396362462,289.7455306378196,289.6849480053543
8600,28.0,1.3658009845916725,100.0,299.1458220454468,293.16117906236826,290.5066096106981,289.7430069860418,289.6846252045176
8610,28.0,1.353700884492764,100.0,299.06485774910885,293.12654940405065,290.49548602033457,289.7405096664947,289.6843060119928
8620,28.0,1.3416895817843397,100.0,298.9844873774614,293.09221093682726,290.48446787940435,289.73803840528524,289.6839903870645
8630,28.0,1.32976649535359,100.0,298.9047070463298,293.05816134584313,290.47355421098325,289.7355929313536,289.6836782894814
8640,28.0,1.31793104711125,100.0,298.8255128917181,293.0243983330542,290.4627440468994,289.733172976444,289.68336967945106
8650,28.0,1.3061826619849057,100.0,298.7469010697652,292.99091961712446,290.4520364276586,289.7307782750761,289.6830645176345
8660,28.0,1.294520767912249,100.0,298.66886775670014,292.95772293332396,290.4414304023707,289.7284085645164,289.682762765141
8670,28.0,1.2829447958342315,100.0,298.5914091487965,292.92480603342676,290.43092502867614,289.7260635847504,289.6824643835229
8680,28.0,1.2714541796880896,100.0,298.5145214623266,292.89216668560937,290.42051937267325,289.7237430784542,289.68216933477083
8690,28.0,1.2600483564002332,100.0,298.43820093351457,292.8598026743498,290.41021250884614,289.7214467909673,289.6818775813081
8700,28.0,1.2487267658791354,100.0,298.3624438184886,292.82771180032654,290.4000035199931,289.7191744702652,289.681589085986
8710,28.0,1.2374888510079898,100.0,298.2872463932332,292.7958918803185,290.38989149715565,289.71692586693223,289.681303812079
8720,28.0,1.2263340576373707,100.0,298.21260495354,292.7643407471048,290.3798755395479,289.71470073413485,289.68102172327974
8730,28.0,1.215261834577771,100.0,298.13851581495834,292.7330562493654,290.3699547544869,289.71249882759525,289.68074278369414
8740,28.0,1.2042716335919976,100.0,298.0649753127453,292.7020362515817,290.36012825732297,289.71031990556486,289.6804669578368
8750,28.0,1.1933629093875482,100.0,297.9919798018147,292.6712786339379,290.35039517137113,289.70816372879864,289.6801942106262
8760,28.0,1.1825351196088434,100.0,297.91952565668595,292.6407812922225,290.3407546278427,289.7060300605293,289.67992450738006
8770,28.0,1.171787724829383,100.0,297.8476092714319,292.6105421377305,290.3312057657777,289.7039186664417,289.67965781381076
8780,28.0,1.1611201885438676,100.0,297.77622705962654,292.5805590971654,290.32174773197744,289.70182931464797,289.6793940960208
8790,28.0,1.1505319771601137,100.0,297.70537545429164,292.5508301125425,290.312379680938,289.69976177566224,289.6791333204984
8800,28.0,1.1400225599910414,100.0,297.6350509078432,292.5213531410917,290.3031007747841,289.69771582237615,289.67887545411287
8810,28.0,1.1295914092464359,100.0,297.5652498920373,292.4921261551614,290.2939101832034,289.69569123003447,289.67862046411034
8820,28.0,1.1192380000247455,100.0,297.4959688979152,292.4631471421222,290.28480708338145,289.6936877762107,289.6783683181095
8830,28.0,1.1089618103047258,100.0,297.42720443574814,292.43441410427164,290.27579065993706,289.69170524078345,289.67811898409724
8840,28.0,1.0987623209370325,100.0,297.35895303498154,292.4059250587389,290.2668601048584,289.6897434059124,289.6778724304244
8850,28.0,1.0886390156357548,100.0,297.29121124417884,292.37767803738984,290.2580146174392,289.6878020560151,289.6776286258015
8860,28.0,1.0785913809698626,100.0,297.2239756309645,292.349671086733,290.2492534042159,289.6858809777436,289.6773875392949
8870,28.0,1.0686189063545781,100.0,297.15724278196694,292.3219022678254,290.2405756789051,289.6839799599616,289.67714914032234
8880,28.0,1.0587210840426877,100.0,297.0910093027607,292.2943696561791,290.2319806623413,289.68209879372176,289.6769133986493
8890,28.0,1.0488974091158014,100.0,297.02527181780846,292.267071341668,290.22346758241565,289.68023727224283,289.67668028438453
8900,28.0,1.039147379475486,100.0,296.96002697040217,292.2400054284352,290.21503567401476,289.6783951908877,289.67644976797664
8910,28.0,1.0294704958344227,100.0,296.89527142260425,292.2131700348008,290.20668417896,289.6765723471413,289.6762218202098
8920,28.0,1.0198662617074548,100.0,296.83100185518805,292.1865632931698,290.1984123459477,289.6747685405887,289.67599641219994
8930,28.0,1.01033418340254,100.0,296.767214967578,292.1601833499408,290.19021943048926,289.6729835728933,289.67577351539114
8940,28.0,1.000873770011731,100.0,296.70390747778924,292.13402836541485,290.18210469485234,289.671217247776,289.6755531015517
8950,28.0,0.9914845334019816,100.0,296.6410761223671,292.108096513705,290.174067408002,289.6694693709933,289.67533514277045
8960,28.0,0.9821659882060515,100.0,296.578717656326,292.08238598264586,290.1661068455426,289.6677397503169,289.6751196114531
8970,28.0,0.9729176518132022,100.0,296.51682885308804,292.056894973704,290.15822228966005,289.66602819551275,289.67490648031855
8980,28.0,0.9637390443599287,100.0,296.4554065044213,292.03162170188835,290.15041302906474,289.6643345183204,289.67469572239537
8990,28.0,0.9546296887206238,100.0,296.39444742037773,292.00656439566154,290.1426783589346,289.6626585324329,289.6744873110182
9000,22.0,0.9455891104981816,100.0,296.3339484292306,291.9817212968511,290.13501758085886,289.66100005347647,289.67428121982425
9010,22.0,0.9366168380145495,100.0,296.27390637741183,291.95709066056145,290.1274300027822,289.6593588989908,289.6740774227498
9020,22.0,0.9277124023012476,100.0,296.2143181294488,291.93267075508624,290.1199149389494,289.65773488840904,289.6738758940268
9030,22.0,0.9188753370898439,100.0,296.15518056790114,291.90845986182103,290.1124717098503,289.65612784303863,289.67367660817956
9040,22.0,0.9101051788023454,100.0,296.0964905932967,291.88445627517643,290.10509964216527,289.6545375860417,289.6734795400212
9050,22.0,0.9014014665416311,100.0,296.0382451240679,291.86065830249163,290.09779806871137,289.6529639424162,289.6732846646506
9060,22.0,0.8927637420817234,100.0,295.98044109648714,291.8370642639485,290.0905663283885,289.6514067389767,289.67309195744883
9070,22.0,0.8841915498581614,100.0,295.92307546460256,291.8136724924858,290.0834037661263,289.64986580433583,289.6729013940762
9080,22.0,0.8756844369581785,100.0,295.8661452001729,291.7904813337143,290.07630973283153,289.6483409688858,289.67271295046874
9090,22.0,0.8672419531109824,100.0,295.8096472926028,291.7674891458317,290.0692835853355,289.6468320647799,289.6725266028355
9100,22.0,0.8588636506779153,100.0,295.753578748877,291.74469429953854,290.0623246863423,289.6453389259145,289.6723423276549
9110,22.0,0.8505490846425972,100.0,295.69793659349517,291.72209517795415,290.05543240437754,289.64386138791076,289.6721601016721
9120,22.0,0.842297812601069,100.0,295.6427178684061,291.6996901765333,290.048606113737,289.6423992880973,289.6719799018956
9130,22.0,0.8341093947518345,100.0,295.58791963294146,291.67747770298297,290.0418451944361,289.6409524654922,289.6718017055945
9140,22.0,0.82598339388596,100.0,295.5335389637497,291.65545617717976,290.03514903215995,289.6395207607858,289.6716254902952
9150,22.0,0.8179193753770392,100.0,295.47957295472975,291.6336240310877,290.02851701821317,289.6381040163232,289.67145123377884
9160,22.0,0.8099169071712083,100.0,295.42601871696405,291.61197970867653,290.02194854947066,289.6367020760875,289.6712789140781
9170,22.0,0.8019755597771621,100.0,295.3728733786521,291.59052166584,290.0154430283288,289.6353147856826,289.6711085094743
9180,22.0,0.794094906255981,100.0,295.3201340850433,291.5692483703152,290.00899986265654,289.63394199231675,289.6709399984949
9190,22.0,0.7862745222111471,100.0,295.26779799836976,291.548158301602,290.00261846574756,289.6325835447857,289.6707733599102
9200,22.0,0.7785139857783719,100.0,295.21586229777887,291.52724995088255,289.9962982562723,289.6312392934565,289.67060857273094
9210,22.0,0.7708128776154751,100.0,295.1643241792661,291.50652182094217,289.9900386582307,289.62990909025115,289.6704456162055
9220,22.0,0.7631707808922386,100.0,295.11318085560697,291.4859724260895,289.98383910090496,289.6285927886308,289.67028446981686
9230,22.0,0.7555872812802079,100.0,295.0624295562896,291.46560029207797,289.9776990188134,289.6272902435794,289.67012511328033
9240,22.0,0.7480619669424868,100.0,295.0120675274465,291.44540395602706,289.9716178516637,289.6260013115885,289.6699675265407
9250,22.0,0.7405944285235648,100.0,294.9620920317867,291.4253819663446,289.9655950443076,289.6247258506412,289.6698116897696
9260,22.0,0.733184259139,100.0,294.91250034852743,291.40553288264886,289.959630046695,289.6234637201971,289.66965758336295
9270,22.0,0.7258310543652385,100.0,294.86328977332585,291.38585527569137,289.95372231382925,289.62221478117687,289.6695051879384
9280,22.0,0.7185344122293316,100.0,294.8144576182107,291.3663477272803,289.94787130572223,289.6209788959471,289.6693544843328
9290,22.0,0.7112939331986099,100.0,294.76600121151375,291.34700883020383,289.94207648735005,289.6197559283055,289.66920545359966
9300,22.0,0.7041092201704089,100.0,294.71791789780104,291.3278371881543,289.9363373286093,289.6185457434661,289.6690580770067
9310,22.0,0.6969798784617779,100.0,294.6702050378044,291.3088314156527,289.9306533042731,289.6173482080444,289.66891233603343
9320,22.0,0.6899055157991284,100.0,294.62286000835263,291.2899901379735,289.92502389394826,289.6161631900432,289.66876821236866
9330,22.0,0.6828857423079001,100.0,294.5758802023024,291.27131199106975,289.91944858203215,289.6149905588381,289.66862568790816
9340,22.0,0.6759201705022434,100.0,294.52926302846964,291.252795621499,289.91392685767033,289.6138301851631,289.66848474475233
9350,22.0,0.6690084152746181,100.0,294.48300591156027,291.23443968634916,289.90845821471436,289.612681941097,289.6683453652038
9360,22.0,0.6621500938854752,100.0,294.4371062921013,291.21624285316517,289.90304215168,289.611545700049,289.668207531765
9370,22.0,0.6553448259528466,100.0,294.39156162637164,291.19820379987584,289.89767817170576,289.6104213367455,289.6680712271363
