R_m,H_m,V_m3,surface_m2,mass_kg,K_W_K,UA_top_W_K,energy_upper_MWh
2.6,5.0,106.18583169133501,124.15574166986863,191134.49704440305,2017.5308021353653,120.23503403818857,15.131481016015242
2.6,5.125,108.84047748361839,126.19777689470199,195912.8594705131,1968.3227337906003,121.54193658208192,15.509768041415622
2.6,5.25,111.49512327590176,128.23981211953537,200691.22189662317,1921.457906795586,122.84883912597527,15.888055066816001
2.6,5.375,114.14976906818514,130.2818473443687,205469.58432273325,1876.7728391956887,124.15574166986863,16.26634209221638
2.6,5.5,116.80441486046851,132.32388256920208,210247.9467488433,1834.1189110321502,125.46264421376199,16.644629117616763
2.6,5.625,119.45906065275189,134.36591779403545,215026.30917495344,1793.3607130092134,126.76954675765535,17.022916143017145
2.6,5.75,122.11370644503526,136.40795301886882,219804.67160106348,1754.3746105524915,128.0764493015487,17.401203168417524
2.6,5.875,124.76835223731864,138.4499882437022,224583.03402717356,1717.0474911790343,129.38335184544206,17.779490193817907
2.6,6.0,127.42299802960201,140.49202346853554,229361.3964532836,1681.2756684461376,130.6902543893354,18.15777721921829
2.6,6.125,130.07764382188537,142.53405869336893,234139.75887939366,1646.9639201105022,131.99715693322878,18.536064244618665
2.6,6.25,132.73228961416876,144.57609391820228,238918.12130550377,1614.0246417082922,133.3040594771221,18.914351270019047
2.6,6.375,135.38693540645215,146.61812914303565,243696.48373161387,1582.377099714012,134.61096202101547,19.29263829541943
2.6,6.5,138.0415811987355,148.66016436786902,248474.84615772392,1551.9467708733578,135.91786456490883,19.67092532081981
2.6,6.625,140.69622699101888,150.70219959270236,253253.208583834,1522.6647563285776,137.22476710880215,20.049212346220195
2.6,6.75,143.35087278330226,152.74423481753576,258031.57100994408,1494.4672608410112,138.53166965269554,20.427499371620573
2.6,6.875,146.00551857558565,154.7862700423691,262809.93343605415,1467.2951288257202,139.83857219658887,20.805786397020956
2.6,7.0,148.66016436786902,156.82830526720247,267588.29586216423,1441.0934300966894,141.14547474048223,21.18407342242133
2.6,7.125,151.31481016015238,158.87034049203584,272366.65828827425,1415.8110892178001,142.4523772843756,21.56236044782171
2.6,7.25,153.96945595243577,160.9123757168692,277145.0207143844,1391.4005531968037,143.75927982826894,21.940647473222096
2.6,7.375,156.62410174471916,162.95441094170258,281923.38314049446,1367.817492973129,145.0661823721623,22.31893449862248
2.6,7.5,159.27874753700252,164.99644616653592,286701.74556660454,1345.0205347569101,146.37308491605566,22.69722152402286
2.6,7.625,161.93339332928588,167.03848139136932,291480.10799271456,1322.9710177936822,147.67998745994902,23.075508549423233
2.6,7.75,164.58803912156927,169.08051661620266,296258.4704188247,1301.6327755712034,148.98689000384238,23.453795574823623
2.6,7.875,167.24268491385266,171.12255184103603,301036.8328449348,1280.971937863724,150.2937925477357,23.832082600224002
2.6,8.0,169.89733070613602,173.1645870658694,305815.19527104485,1260.9567513346033,151.60069509162906,24.210369625624384
2.6,8.125,172.55197649841938,175.20662229070277,310593.5576971549,1241.5574166986862,152.90759763552242,24.588656651024763
2.6,8.25,175.20662229070277,177.24865751553614,315371.920123265,1222.7459406881,154.21450017941578,24.96694367642515
2.6,8.375,177.86126808298616,179.2906927403695,320150.2825493751,1204.496001274845,155.52140272330914,25.34523070182553
2.6,8.5,180.51591387526952,181.33272796520285,324928.6449754851,1186.7828247855089,156.8283052672025,25.7235177272259
2.6,8.625,183.17055966755288,183.37476319003622,329707.0074015952,1169.583073701661,158.13520781109582,26.101804752626286
2.6,8.75,185.82520545983627,185.4167984148696,334485.3698277053,1152.8747440773516,159.44211035498918,26.48009177802667
2.6,8.875,188.47985125211966,187.45883363970296,339263.7322538154,1136.6370716255578,160.74901289888254,26.85837880342705
2.6,9.0,191.13449704440302,189.50086886453633,344042.0946799254,1120.8504456307585,162.0559154427759,27.236665828827427
2.6,9.125,193.78914283668638,191.5429040893697,348820.45710603544,1105.4963299371864,163.36281798666926,27.614952854227802
2.6,9.25,196.44378862896977,193.58493931420304,353598.8195321456,1090.5571903434407,164.66972053056259,27.99323987962819
2.6,9.375,199.09843442125316,195.6269745390364,358377.1819582557,1076.016427805528,165.97662307445597,28.371526905028578
2.6,9.5,201.75308021353652,197.66900976386978,363155.5443843657,1061.85831691335,167.2835256183493,28.749813930428953
2.6,9.625,204.40772600581988,199.71104498870315,367933.9068104758,1048.0679491612286,168.5904281622427,29.128100955829336
2.6,9.75,207.06237179810327,201.75308021353652,372712.2692365858,1034.6311805822386,169.89733070613602,29.506387981229715
2.6,9.875,209.71701759038666,203.7951154383699,377490.631662696,1021.5345833596785,171.20423325002938,29.884675006630104
2.6,10.0,212.37166338267002,205.83715066320326,382268.9940888061,1008.7654010676827,172.51113579392273,30.262962032030483
2.65,5.0,110.3091720491716,127.37587413979814,198556.50968850887,2095.8742689342607,123.87928151635272,15.719057017006952
2.65,5.125,113.06690135040088,129.4571792728014,203520.42243072158,2044.7553843261078,125.2113168014748,16.112033442432125
2.65,5.25,115.82463065163017,131.53848440580464,208484.33517293428,1996.0707323183433,126.54335208659685,16.505009867857297
2.65,5.375,118.58235995285946,133.61978953880788,213448.24791514705,1949.6504827295446,127.87538737171894,16.89798629328248
2.65,5.5,121.34008925408875,135.7010946718111,218412.16065735975,1905.3402444856913,129.207422656841,17.290962718707647
2.65,5.625,124.09781855531804,137.78239980481433,223376.0733995725,1862.999350163787,130.53945794196306,17.68393914413282
2.65,5.75,126.85554785654733,139.86370493781757,228339.9861417852,1822.4993642906613,131.87149322708515,18.076915569557993
2.65,5.875,129.61327715777662,141.9450100708208,233303.89888399793,1783.7227820717112,133.2035285122072,18.46989199498317
2.65,6.0,132.3710064590059,144.02631520382405,238267.81162621063,1746.5618907785504,134.5355637973293,18.862868420408343
2.65,6.125,135.1287357602352,146.10762033682727,243231.7243684234,1710.91777055858,135.86759908245136,19.25584484583352
2.65,6.25,137.8864650614645,148.1889254698305,248195.6371106361,1676.6994151474084,137.19963436757342,19.648821271258694
2.65,6.375,140.64419436269378,150.27023060283375,253159.5498528488,1643.822956026871,138.5316696526955,20.04179769668386
2.65,6.5,143.40192366392307,152.351535735837,258123.46259506152,1612.2109761032773,139.8637049378176,20.434774122109037
2.65,6.625,146.15965296515236,154.43284086884023,263087.3753372742,1581.7919010824608,141.19574022293966,20.827750547534208
2.65,6.75,148.91738226638165,156.51414600184347,268051.288079487,1552.4994584698227,142.52777550806172,21.220726972959383
2.65,6.875,151.67511156761094,158.5954511348467,273015.2008216997,1524.2721955885531,143.85981079318378,21.613703398384562
2.65,7.0,154.43284086884023,160.67675626784995,277979.1135639124,1497.0530492387575,145.1918460783059,22.00667982380973
2.65,7.125,157.19057017006952,162.7580614008532,282943.02630612516,1470.7889606556214,146.52388136342796,22.39965624923491
2.65,7.25,159.9482994712988,164.83936653385643,287906.93904833787,1445.43053029949,147.85591664855002,22.79263267466008
2.65,7.375,162.7060287725281,166.92067166685968,292870.8517905506,1420.9317077520411,149.18795193367208,23.185609100085255
2.65,7.5,165.4637580737574,169.00197679986292,297834.7645327633,1397.2495126228403,150.51998721879417,23.578585525510427
2.65,7.625,168.22148737498668,171.08328193286616,302798.67727497604,1374.3437829077118,151.85202250391626,23.971561950935605
2.65,7.75,170.97921667621597,173.16458706586937,307762.59001718875,1352.176947699523,153.18405778903832,24.364538376360773
2.65,7.875,173.73694597744526,175.2458921988726,312726.50275940145,1330.7138215455623,154.51609307416038,24.75751480178595
2.65,8.0,176.49467527867455,177.32719733187585,317690.4155016142,1309.9214180839128,155.84812835928244,25.150491227211127
2.65,8.125,179.25240457990384,179.4085024648791,322654.3282438269,1289.768780882622,157.18016364440453,25.543467652636295
2.65,8.25,182.01013388113313,181.48980759788233,327618.24098603963,1270.2268296571276,158.51219892952662,25.936444078061474
2.65,8.375,184.76786318236242,183.57111273088557,332582.1537282523,1251.26822025926,159.84423421464868,26.32942050348664
2.65,8.5,187.5255924835917,185.65241786388881,337546.0664704651,1232.8672170201532,161.17626949977074,26.72239692891182
2.65,8.625,190.283321784821,187.73372299689203,342509.9792126778,1214.9995761937741,162.5083047848928,27.11537335433699
2.65,8.75,193.0410510860503,189.81502812989527,347473.8919548905,1197.642439391006,163.84034007001486,27.508349779762167
2.65,8.875,195.79878038727958,191.8963332628985,352437.8046971032,1180.7742360193017,165.17237535513695,27.90132620518734
2.65,9.0,198.55650968850887,193.97763839590175,357401.717439316,1164.374593852367,166.50441064025904,28.294302630612517
2.65,9.125,201.31423898973816,196.058943528905,362365.6301815287,1148.4242569502796,167.8364459253811,28.687279056037685
2.65,9.25,204.07196829096745,198.14024866190823,367329.5429237414,1132.9050102347355,169.16848121050316,29.080255481462864
2.65,9.375,206.82969759219674,200.22155379491147,372293.45566595416,1117.7996100982723,170.50051649562525,29.473231906888042
2.65,9.5,209.58742689342603,202.3028589279147,377257.36840816686,1103.0917204917162,171.83255178074734,29.86620833231321
2.65,9.625,212.34515619465532,204.38416406091795,382221.28115037957,1088.7658539918236,173.1645870658694,30.259184757738385
2.65,9.75,215.1028854958846,206.46546919392117,387185.1938925923,1074.807317402185,174.49662235099146,30.652161183163553
2.65,9.875,217.8606147971139,208.5467743269244,392149.1066348051,1061.2021614857015,175.82865763611352,31.04513760858874
2.7,5.0,114.51105222334796,130.6274225362636,206119.89400202635,2175.7099922436114,127.57379447697434,16.317824941827087
2.7,5.125,117.37382852893165,132.7479975774367,211272.891352077,2122.643894871816,128.93096250332513,16.72577056537276
2.7,5.25,120.23660483451536,134.86857261860982,216425.88870212762,2072.1047545177253,130.28813052967593,17.133716188918434
2.7,5.375,123.09938114009906,136.98914765978293,221578.8860521783,2023.9162718545224,131.64529855602672,17.541661812464117
2.7,5.5,125.96215744568275,139.10972270095604,226731.88340222894,1977.9181747669195,133.0024665823775,17.949607436009792
2.7,5.625,128.82493375126646,141.23029774212915,231884.88075227966,1933.964437549877,134.3596346087283,18.35755305955547
2.7,5.75,131.68771005685016,143.35087278330226,237037.8781023303,1891.921732385749,135.7168026350791,18.765498683101146
2.7,5.875,134.55048636243384,145.47144782447538,242190.87545238092,1851.6680785052013,137.07397066142988,19.173444306646825
2.7,6.0,137.41326266801755,147.5920228656485,247343.8728024316,1813.0916602030095,138.43113868778067,19.581389930192504
2.7,6.125,140.27603897360126,149.7125979068216,252496.87015248227,1776.0897895866217,139.78830671413147,19.98933555373818
2.7,6.25,143.13881527918494,151.83317294799468,257649.8675025329,1740.5679937948892,141.14547474048226,20.397281177283855
2.7,6.375,146.00159158476865,153.95374798916782,262802.86485258356,1706.4392096028325,142.50264276683305,20.80522680082953
2.7,6.5,148.86436789035236,156.0743230303409,267955.8622026342,1673.6230709566241,143.85981079318384,21.21317242437521
2.7,6.625,151.72714419593603,158.19489807151405,273108.8595526849,1642.0452771649898,145.21697881953463,21.621118047920884
2.7,6.75,154.58992050151974,160.31547311268713,278261.85690273554,1611.637031291564,146.57414684588542,22.029063671466563
2.7,6.875,157.45269680710345,162.43604815386027,283414.8542527862,1582.3345398135357,147.93131487223621,22.437009295012242
2.7,7.0,160.31547311268713,164.55662319503335,288567.85160283686,1554.078565888294,149.288482898587,22.844954918557917
2.7,7.125,163.17824941827084,166.6771982362065,293720.8489528875,1526.8140296446397,150.6456509249378,23.252900542103596
2.7,7.25,166.04102572385455,168.79777327737958,298873.8463029382,1500.4896498231803,152.0028189512886,23.660846165649275
2.7,7.375,168.90380202943825,170.9183483185527,304026.84365298884,1475.0576218600756,153.35998697763935,24.06879178919495
2.7,7.5,171.76657833502193,173.0389233597258,309179.8410030395,1450.4733281624076,154.71715500399014,24.476737412740626
2.7,7.625,174.62935464060564,175.1594984008989,314332.83835309016,1426.6950768810568,156.07432303034093,24.884683036286305
2.7,7.75,177.49213094618935,177.28007344207202,319485.8357031408,1403.6838659636203,157.43149105669173,25.29262865983198
2.7,7.875,180.35490725177303,179.40064848324513,324638.8330531914,1381.4031696784834,158.78865908304252,25.700574283377655
2.7,8.0,183.21768355735674,181.52122352441825,329791.83040324214,1359.8187451522572,160.1458271093933,26.108519906923338
2.7,8.125,186.08045986294044,183.64179856559136,334944.82775329275,1338.8984567652994,161.5029951357441,26.51646553046901
2.7,8.25,188.94323616852412,185.76237360676447,340097.8251033434,1318.6121165112797,162.8601631620949,26.924411154014685
2.7,8.375,191.80601247410783,187.88294864793758,345250.8224533941,1298.9313386529025,164.21733118844568,27.33235677756037
2.7,8.5,194.66878877969154,190.0035236891107,350403.8198034448,1279.8294072021245,165.57449921479648,27.740302401106046
2.7,8.625,197.53156508527522,192.1240987302838,355556.8171534954,1261.2811549238327,166.93166724114727,28.148248024651718
2.7,8.75,200.39434139085893,194.24467377145692,360709.8145035461,1243.2628527106351,168.28883526749806,28.5561936481974
2.7,8.875,203.25711769644263,196.36524881263003,365862.8118535968,1225.75210830626,169.64600329384885,28.964139271743083
2.7,9.0,206.11989400202634,198.48582385380314,371015.8092036474,1208.7277734686731,171.00317132019964,29.372084895288754
2.7,9.125,208.98267030761002,200.60639889497625,376168.806553698,1192.1698587636226,172.36033934655043,29.780030518834433
2.7,9.25,211.84544661319373,202.72697393614936,381321.80390374863,1176.059455266817,173.71750737290122,30.187976142380094
2.7,9.375,214.70822291877744,204.84754897732245,386474.80125379935,1160.378662529926,175.07467539925202,30.595921765925784
2.7,9.5,217.57099922436112,206.96812401849556,391627.79860385,1145.1105222334797,176.4318434256028,31.003867389471463
2.75,5.0,118.79147221386404,133.91038685926492,213824.64998495526,2257.037972063417,131.31857292005336,16.927784790475624
2.75,5.125,121.76125901921064,136.0702318086079,219170.26623457915,2201.988265427724,132.70087368763285,17.350979410237517
2.75,5.25,124.73104582455724,138.23007675795088,224515.88248420303,2149.5599733937306,134.08317445521237,17.774174029999408
2.75,5.375,127.70083262990384,140.38992170729387,229861.4987338269,2099.5702065706205,135.46547522279187,18.197368649761298
2.75,5.5,130.67061943525044,142.54976665663685,235207.1149834508,2051.8527018758336,136.8477759903714,18.62056326952319
2.75,5.625,133.64040624059703,144.70961160597983,240552.73123307468,2006.2559751674817,138.23007675795088,19.04375788928508
2.75,5.75,136.61019304594365,146.8694565553228,245898.34748269856,1962.6417148377539,139.6123775255304,19.46695250904697
2.75,5.875,139.57997985129026,149.0293015046658,251243.96373232247,1920.8833804795038,140.99467829310993,19.89014712880886
2.75,6.0,142.54976665663685,151.18914645400878,256589.57998194633,1880.864976719514,142.37697906068942,20.313341748570753
2.75,6.125,145.51955346198343,153.34899140335176,261935.19623157018,1842.4799771946261,143.75927982826892,20.736536368332636
2.75,6.25,148.48934026733005,155.50883635269474,267280.8124811941,1805.6303776507336,145.14158059584844,21.159730988094534
2.75,6.375,151.45912707267667,157.66868130203773,272626.428730818,1770.2258604418957,146.52388136342796,21.582925607856424
2.75,6.5,154.42891387802325,159.8285262513807,277972.04498044186,1736.1830554333976,147.90618213100748,22.006120227618315
2.75,6.625,157.39870068336984,161.9883712007237,283317.6612300657,1703.4248845761638,149.28848289858695,22.4293148473802
2.75,6.75,160.36848748871645,164.14821615006667,288663.2774796896,1671.8799793062349,150.67078366616647,22.852509467142095
2.75,6.875,163.33827429406307,166.30806109940966,294008.8937293135,1641.482161500667,152.053084433746,23.275704086903982
2.75,7.0,166.30806109940966,168.46790604875264,299354.5099789374,1612.1699800452977,153.43538520132552,23.69889870666588
2.75,7.125,169.27784790475624,170.62775099809562,304700.1262285612,1583.886296184854,154.817685968905,24.12209332642776
2.75,7.25,172.24763471010286,172.7875959474386,310045.74247818516,1556.5779117678737,156.1999867364845,24.54528794618966
2.75,7.375,175.21742151544947,174.9474408967816,315391.35872780904,1530.1952352972319,157.58228750406403,24.968482565951547
2.75,7.5,178.18720832079606,177.10728584612457,320736.9749774329,1504.6919813756112,158.96458827164355,25.39167718571344
2.75,7.625,181.15699512614265,179.26713079546755,326082.59122705675,1480.024899713716,160.34688903922304,25.814871805475324
2.75,7.75,184.12678193148926,181.42697574481053,331428.2074766807,1456.1535303634948,161.72918980680254,26.238066425237218
2.75,7.875,187.09656873683588,183.58682069415352,336773.8237263046,1433.039982262487,163.11149057438206,26.66126104499911
2.75,8.0,190.06635554218246,185.7466656434965,342119.43997592846,1410.6487325396356,164.49379134196158,27.084455664761006
2.75,8.125,193.03614234752905,187.90651059283948,347465.0562255522,1388.9464443467182,165.87609210954108,27.50765028452289
2.75,8.25,196.00592915287567,190.06635554218246,352810.6724751763,1367.9018012505558,167.25839287712057,27.93084490428479
2.75,8.375,198.97571595822228,192.22620049152545,358156.2887248001,1347.4853564557714,168.6406936447001,28.354039524046673
2.75,8.5,201.94550276356887,194.38604544086843,363501.90497442393,1327.6693953314218,170.02299441227962,28.777234143808563
2.75,8.625,204.91528956891545,196.5458903902114,368847.5212240478,1308.427809891836,171.4052951798591,29.20042876357045
2.75,8.75,207.88507637426207,198.7057353395544,374193.1374736717,1289.7359840362383,172.7875959474386,29.62362338333234
2.75,8.875,210.85486317960869,200.86558028889738,379538.75372329564,1271.5706884864321,174.16989671501813,30.046818003094238
2.75,9.0,213.82464998495527,203.02542523824036,384884.36997291946,1253.909984479676,175.55219748259765,30.470012622856125
2.75,9.125,216.79443679030186,205.18527018758334,390229.9862225434,1236.7331353772147,176.93449825017714,30.89320724261802
2.75,9.25,219.76422359564847,207.34511513692632,395575.60247216723,1220.020525439685,178.31679901775664,31.31640186237991
2.8,5.0,123.15043202071989,137.22476710880215,221670.7776372958,2339.8582083936776,135.1136168455898,17.548936562952584
2.8,5.125,126.22919282123789,139.423881966315,227212.5470782282,2282.788495993832,136.52105035439803,17.9876599770264
2.8,5.25,129.30795362175587,141.62299682382786,232754.31651916058,2228.43638894636,137.92848386320625,18.426383391100213
2.8,5.375,132.38671442227388,143.82211168134071,238296.08596009295,2176.61228687784,139.33591737201448,18.865106805174026
2.8,5.5,135.46547522279187,146.0212265388536,243837.8554010254,2127.1438258124344,140.74335088082273,19.303830219247843
2.8,5.625,138.54423602330988,148.22034139636645,249379.62484195776,2079.8739630166024,142.15078438963096,19.742553633321656
2.8,5.75,141.62299682382786,150.4194562538793,254921.3942828902,2034.6593116466763,143.55821789843918,20.181277047395472
2.8,5.875,144.70175762434587,152.61857111139216,260463.16372382257,1991.3686879946192,144.9656514072474,20.620000461469285
2.8,6.0,147.78051842486386,154.817685968905,266004.93316475494,1949.8818403280648,146.37308491605563,21.058723875543098
2.8,6.125,150.85927922538187,157.01680082641786,271546.7026056874,1910.088333382594,147.78051842486386,21.497447289616918
2.8,6.25,153.93804002589985,159.21591568393072,277088.47204661975,1871.886566714942,149.18795193367208,21.936170703690728
2.8,6.375,157.01680082641786,161.41503054144357,282630.2414875522,1835.1829085440609,150.5953854424803,22.374894117764544
2.8,6.5,160.09556162693585,163.61414539895642,288172.01092848455,1799.8909295335982,152.00281895128853,22.81361753183836
2.8,6.625,163.17432242745386,165.81326025646928,293713.7803694169,1765.9307233159832,153.41025246009679,23.25234094591217
2.8,6.75,166.25308322797184,168.01237511398213,299255.5498103493,1733.2283025138354,154.81768596890498,23.691064359985987
2.8,6.875,169.33184402848985,170.21148997149498,304797.31925128173,1701.7150606499474,156.22511947771324,24.129787774059803
2.8,7.0,172.41060482900784,172.41060482900784,310339.0886922141,1671.3272917097697,157.63255298652143,24.568511188133616
2.8,7.125,175.48936562952585,174.6097196865207,315880.85813314654,1642.0057602762652,159.03998649532969,25.007234602207433
2.8,7.25,178.56812643004383,176.80883454403354,321422.6275740789,1613.695316133571,160.44742000413788,25.445958016281246
2.8,7.375,181.64688723056184,179.00794940154643,326964.39701501135,1586.3445480635103,161.85485351294614,25.884681430355062
2.8,7.5,184.72564803107983,181.20706425905928,332506.1664559437,1559.905472262452,163.26228702175436,26.323404844428875
2.8,7.625,187.80440883159784,183.40617911657213,338047.9358968761,1534.3332514056904,164.66972053056259,26.76212825850269
2.8,7.75,190.88316963211582,185.605293974085,343589.70533780847,1509.5859408991469,166.07715403937084,27.2008516725765
2.8,7.875,193.96193043263384,187.80440883159784,349131.4747787409,1485.6242592975732,167.48458754817904,27.639575086650318
2.8,8.0,197.04069123315182,190.0035236891107,354673.2442196733,1462.4113802460486,168.8920210569873,28.078298500724134
2.8,8.125,200.1194520336698,192.20263854662355,360215.01366060565,1439.9127436268786,170.2994545657955,28.517021914797947
2.8,8.25,203.1982128341878,194.4017534041364,365756.7831015381,1418.0958838749561,171.70688807460374,28.955745328871764
2.8,8.375,206.2769736347058,196.60086826164925,371298.5525424704,1396.9302736678674,173.11432158341194,29.39446874294557
2.8,8.5,209.3557344352238,198.7999831191621,376840.3219834028,1376.3871814080458,174.5217550922202,29.83319215701939
2.8,8.625,212.4344952357418,200.99909797667496,382382.09142433526,1356.4395410977843,175.9291886010284,30.271915571093206
2.8,8.75,215.5132560362598,203.1982128341878,387923.86086526763,1337.0618333678158,177.33662210983664,30.710638985167016
2.8,8.875,218.5920168367778,205.39732769170067,393465.6303062,1318.2299765598184,178.74405561864484,31.149362399240836
2.85,5.0,127.58793164391548,140.5705632848753,229658.2769590479,2424.170701234394,138.95892625358374,18.181280259257957
2.85,5.125,130.77762993501338,142.80894805055803,235399.73388302408,2365.0445865701404,140.39149250362067,18.635812265739407
2.85,5.25,133.96732822611125,145.04733281624075,241141.19080700024,2308.7340011756132,141.82405875365765,19.090344272220854
2.85,5.375,137.15702651720915,147.2857175819235,246882.64773097646,2255.0425127761805,143.25662500369458,19.544876278702304
2.85,5.5,140.34672480830704,149.52410234760623,252624.10465495268,2203.791546576722,144.6891912537315,19.999408285183755
2.85,5.625,143.5364230994049,151.76248711328896,258365.56157892884,2154.818401097239,146.1217575037685,20.4539402916652
2.85,5.75,146.7261213905028,154.00087187897168,264107.01850290503,2107.9745228125166,147.55432375380542,20.908472298146652
2.85,5.875,149.91581968160068,156.2392566446544,269848.4754268812,2063.124001050548,148.98689000384235,21.363004304628095
2.85,6.0,153.10551797269858,158.47764141033713,275589.9323508574,2020.1422510286618,150.41945625387933,21.817536311109546
2.85,6.125,156.29521626379648,160.71602617601985,281331.38927483367,1978.9148581505258,151.85202250391626,22.272068317591003
2.85,6.25,159.48491455489435,162.95441094170258,287072.8461988098,1939.3365609875152,153.2845887539532,22.72660032407244
2.85,6.375,162.67461284599224,165.1927957073853,292814.30312278605,1901.3103539093288,154.71715500399017,23.181132330553893
2.85,6.5,165.8643111370901,167.43118047306803,298555.7600467622,1864.7466932572263,156.1497212540271,23.63566433703534
2.85,6.625,169.054009428188,169.66956523875075,304297.21697073843,1829.5627933844485,157.58228750406403,24.090196343516794
2.85,6.75,172.2437077192859,171.9079500044335,310038.6738947146,1795.682000914366,159.014853754101,24.54472834999824
2.85,6.875,175.43340601038378,174.14633477011623,315780.1308186908,1763.0332372613775,160.44742000413794,24.99926035647969
2.85,7.0,178.62310430148167,176.38471953579895,321521.587742667,1731.5505008817101,161.87998625417487,25.45379236296114
2.85,7.125,181.81280259257957,178.62310430148167,327263.04466664325,1701.172421918873,163.31255250421182,25.908324369442592
2.85,7.25,185.00250088367744,180.8614890671644,333004.5015906194,1671.8418629202718,164.74511875424878,26.36285637592404
2.85,7.375,188.19219917477534,183.09987383284712,338745.95851459564,1643.5055601589113,166.1776850042857,26.81738838240549
2.85,7.5,191.38189746587324,185.33825859852988,344487.4154385718,1616.1138008229293,167.6102512543227,27.271920388886937
2.85,7.625,194.5715957569711,187.5766433642126,350228.872362548,1589.6201319569798,169.04281750435962,27.726452395368387
2.85,7.75,197.761294048069,189.81502812989532,355970.3292865242,1563.9810975705768,170.47538375439655,28.180984401849837
2.85,7.875,200.95099233916687,192.05341289557805,361711.78621050034,1539.1560007837422,171.9079500044335,28.635516408331274
2.85,8.0,204.14069063026477,194.29179766126077,367453.2431344766,1515.1066882714963,173.34051625447046,29.090048414812728
2.85,8.125,207.33038892136267,196.5301824269435,373194.7000584528,1491.797354605781,174.77308250450739,29.544580421294178
2.85,8.25,210.52008721246054,198.76856719262622,378936.156982429,1469.1943643844813,176.2056487545443,29.999112427775625
2.85,8.375,213.70978550355844,201.00695195830895,384677.61390640517,1447.2660902891905,177.6382150045813,30.453644434257075
2.85,8.5,216.8994837946563,203.24533672399167,390419.07083038136,1425.9827654319965,179.07078125461823,30.908176440738526
2.9,5.0,132.1039710834508,143.9477753874843,237787.14795021142,2509.9754505855653,142.85450114403508,18.824815879391736
2.9,5.125,135.40657036053707,146.2254300613369,243731.82664896676,2448.7565371566493,144.31220013530074,19.295436276376535
2.9,5.25,138.70916963762332,148.5030847351895,249676.50534772198,2390.452810081491,145.7698991265664,19.766056673361323
2.9,5.375,142.0117689147096,150.78073940904213,255621.18404647725,2334.860884265642,147.2275981178321,20.236677070346115
2.9,5.5,145.31436819179586,153.05839408289472,261565.86274523256,2281.795864168696,148.68529710909775,20.70729746733091
2.9,5.625,148.61696746888214,155.33604875674732,267510.54144398787,2231.0892894093913,150.1429961003634,21.177917864315702
2.9,5.75,151.9195667459684,157.6137034305999,273455.22014274314,2182.5873483352743,151.60069509162906,21.648538261300498
2.9,5.875,155.22216602305468,159.8913581044525,279399.8988414984,2136.1493196472898,153.05839408289472,22.11915865828529
2.9,6.0,158.52476530014096,162.1690127783051,285344.5775402537,2091.6462088213043,154.51609307416038,22.589779055270085
2.9,6.125,161.82736457722723,164.44666745215773,291289.25623900903,2048.9595514984208,155.97379206542604,23.06039945225488
2.9,6.25,165.1299638543135,166.72432212601032,297233.9349377643,2007.9803604684523,157.4314910566917,23.531019849239676
2.9,6.375,168.43256313139975,169.00197679986292,303178.6136365195,1968.6081965376984,158.88919004795738,24.00164024622446
2.9,6.5,171.73516240848602,171.2796314737155,309123.29233527486,1930.750346604281,160.34688903922304,24.472260643209257
2.9,6.625,175.0377616855723,173.5572861475681,315067.97103403014,1894.3210947815587,161.8045880304887,24.94288104019405
2.9,6.75,178.34036096265856,175.83494082142073,321012.6497327854,1859.2410745078262,163.2622870217544,25.413501437178844
2.9,6.875,181.64296023974484,178.11259549527333,326957.3284315407,1825.4366913349565,164.71998601302005,25.884121834163636
2.9,7.0,184.9455595168311,180.39025016912592,332902.007130296,1792.839607561118,166.1776850042857,26.354742231148435
2.9,7.125,188.24815879391738,182.66790484297852,338846.6858290513,1761.3862811126774,167.63538399555136,26.825362628133227
2.9,7.25,191.55075807100366,184.9455595168311,344791.3645278066,1731.0175521279762,169.09308298681702,27.295983025118023
2.9,7.375,194.85335734808993,187.2232141906837,350736.04322656186,1701.678271583434,170.55078197808268,27.766603422102815
2.9,7.5,198.15595662517617,189.5008688645363,356680.72192531714,1673.3169670570435,172.00848096934834,28.237223819087603
2.9,7.625,201.45855590226245,191.7785235383889,362625.4006240724,1645.8855413675838,173.466179960614,28.707844216072395
2.9,7.75,204.76115517934872,194.05617821224152,368570.07932282763,1619.339000377784,174.9238789518797,29.17846461305719
2.9,7.875,208.063754456435,196.33383288609411,374514.75802158297,1593.635206720994,176.38157794314534,29.649085010041986
2.9,8.0,211.36635373352127,198.6114875599467,380459.4367203383,1568.7346566159783,177.839276934411,30.11970540702678
2.9,8.125,214.66895301060754,200.8891422337993,386404.1154190936,1544.600277283425,179.2969759256767,30.590325804011577
2.9,8.25,217.9715522876938,203.1667969076519,392348.79411784885,1521.1972427791304,180.75467491694235,31.06094620099637
2.95,5.0,136.6985503393259,147.35640341662926,246057.39061078662,2597.272456447192,146.8003415169439,19.47954342335394
2.95,5.125,140.11601409780906,149.67332799865173,252208.8253760563,2533.924347753358,148.28317324943825,19.966532008937794
2.95,5.25,143.5334778562922,151.99025258067422,258360.26014132594,2473.592815663992,149.76600498193264,20.45352059452164
2.95,5.375,146.95094161477533,154.3071771626967,264511.69490659557,2416.067401346225,151.24883671442703,20.940509180105487
2.95,5.5,150.3684053732585,156.62410174471916,270663.1296718653,2361.1567785883562,152.73166844692142,21.42749776568934
