time_s,time_h,demand_MW,actual_MW,q_kg_s,pump_kW,T1_C,T2_C,T3_C,T4_C,T5_C
7340,2.0388888888888888,28.0,0.0,0.0,0.0,451.7958082101998,438.4807399996304,415.6230847157273,391.09250636235953,375.0704561221816
7350,2.0416666666666665,28.0,0.0,0.0,0.0,451.6614264745741,438.36162190718215,415.5347513503484,391.042917460242,375.049011624204
7360,2.0444444444444443,28.0,0.0,0.0,0.0,451.5271235621197,438.24258020630543,415.4464629005413,390.9933041286664,375.02747897202835
7370,2.047222222222222,28.0,0.0,0.0,0.0,451.39289944796064,438.1236147851342,415.3582192322054,390.9436663914233,375.00585839414276
7380,2.05,28.0,0.0,0.0,0.0,451.25875410694033,438.00472553203946,415.27002021186115,390.89400427245164,374.98415011831344
7390,2.0527777777777776,28.0,0.0,0.0,0.0,451.1246875136231,437.8859123356288,415.18186570664705,390.84431779583787,374.9623543715875
7400,2.0555555555555554,28.0,0.0,0.0,0.0,450.99069964229614,437.7671750847458,415.0937555843167,390.7946069858143,374.94047138029606
7410,2.058333333333333,28.0,0.0,0.0,0.0,450.8567904669712,437.6485136684697,415.00568971323577,390.744871866758,374.9185013700574
7420,2.061111111111111,28.0,0.0,0.0,0.0,450.7229599613862,437.5299279761147,414.91766796237937,390.6951124631892,374.8964445657796
7430,2.063888888888889,28.0,0.0,0.0,0.0,450.5892080990073,437.4114178972296,414.8296902013289,390.64532879977037,374.8743011916637
7440,2.066666666666667,28.0,0.0,0.0,0.0,450.4555348530302,437.2929833215974,414.7417563002693,390.59552090130455,374.85207147120667
7450,2.0694444444444446,28.0,0.0,0.0,0.0,450.3219401963821,437.17462413923437,414.6538661299861,390.5456887927344,374.8297556272043
7460,2.0722222222222224,28.0,0.0,0.0,0.0,450.18842410172346,437.0563402403901,414.56601956186273,390.49583249914053,374.80735388175395
7470,2.075,28.0,0.0,0.0,0.0,450.05498654144947,436.9381315155468,414.4782164678775,390.44595204574074,374.78486645625776
7480,2.077777777777778,28.0,0.0,0.0,0.0,449.921627487692,436.81999785541865,414.39045672060075,390.39604745788824,374.76229357142523
7490,2.0805555555555557,28.0,0.0,0.0,0.0,449.78834691232106,436.70193915095143,414.30274019319234,390.3461187610707,374.7396354472763
7500,2.0833333333333335,28.0,0.0,0.0,0.0,449.65514478694666,436.5839552933221,414.2150667593985,390.2961659809091,374.7168923031442
7510,2.0861111111111112,28.0,0.0,0.0,0.0,449.52202108292045,436.4660461739382,414.1274362935492,390.2461891431562,374.69406435767814
7520,2.088888888888889,28.0,0.0,0.0,0.0,449.38897577133724,436.34821168443733,414.0398486705554,390.19618827369544,374.67115182884623
7530,2.091666666666667,28.0,0.0,0.0,0.0,449.2560088230368,436.23045171668673,413.9523037659062,390.14616339853984,374.6481549339383
7540,2.0944444444444446,28.0,0.0,0.0,0.0,449.1231202086054,436.11276616278275,413.8648014556663,390.09611454383065,374.62507388956874
7550,2.0972222222222223,28.0,0.0,0.0,0.0,448.99030989837775,435.99515491505036,413.77734161647294,390.0460417358362,374.6019089116792
7560,2.1,28.0,0.0,0.0,0.0,448.8575778624381,435.8776178660426,413.6899241255335,389.9959450009507,374.57866021554133
7570,2.102777777777778,28.0,0.0,0.0,0.0,448.7249240706224,435.7601549085402,413.6025488606225,389.9458243656931,374.55532801575976
7580,2.1055555555555556,28.0,0.0,0.0,0.0,448.59234849251953,435.6427659355509,413.5152157000793,389.8956798567059,374.5319125262746
7590,2.1083333333333334,28.0,0.0,0.0,0.0,448.4598510974731,435.52545084030925,413.427924522805,389.8455115007539,374.5084139603643
7600,2.111111111111111,28.0,0.0,0.0,0.0,448.32743185458315,435.4082095162757,413.3406752082599,389.79531932472315,374.48483253064836
7610,2.113888888888889,28.0,0.0,0.0,0.0,448.1950907327075,435.2910418571364,413.2534676364611,389.7451033556198,374.46116844909
7620,2.1166666666666667,28.0,0.0,0.0,0.0,448.06282770046346,435.1739477568027,413.1663016879795,389.6948636205688,374.43742192699887
7630,2.1194444444444445,28.0,0.0,0.0,0.0,447.93064272622945,435.05692710941054,413.0791772439374,389.644600146813,374.41359317503367
7640,2.1222222222222222,28.0,0.0,0.0,0.0,447.7985357781466,434.9399798093199,412.9920941860058,389.5943129617118,374.38968240320503
7650,2.125,28.0,0.0,0.0,0.0,447.6665068241201,434.82310575111444,412.9050523964017,389.54400209274024,374.3656898208779
7660,2.1277777777777778,28.0,0.0,0.0,0.0,447.53455583182114,434.70630482960104,412.8180517578857,389.49366756748776,374.34161563677424
7670,2.1305555555555555,28.0,0.0,0.0,0.0,447.402682768688,434.58957693980904,412.7310921537594,389.44330941365706,374.3174600589758
7680,2.1333333333333333,28.0,0.0,0.0,0.0,447.27088760192805,434.47292197699005,412.6441734678626,389.3929276590631,374.29322329492675
7690,2.136111111111111,28.0,0.0,0.0,0.0,447.139170298519,434.3563398366172,412.55729558457097,389.34252233163204,374.2689055514359
7700,2.138888888888889,28.0,0.0,0.0,0.0,447.0075308252105,434.23983041438487,412.4704583887935,389.29209345940006,374.2445070346798
7710,2.1416666666666666,28.0,0.0,0.0,0.0,446.8759691485257,434.12339360620797,412.38366176596975,389.2416410705123,374.220027950205
7720,2.1444444444444444,28.0,0.0,0.0,0.0,446.74448523476275,434.0070293082216,412.2969056020676,389.1911651932218,374.1954685029306
7730,2.147222222222222,28.0,0.0,0.0,0.0,446.6130790499963,433.89073741678044,412.21018978358074,389.1406658558886,374.1708288971511
7740,2.15,28.0,0.0,0.0,0.0,446.4817505600791,433.7745178284584,412.1235141975258,389.09014308697834,374.1461093365386
7750,2.1527777777777777,28.0,0.0,0.0,0.0,446.35049973064326,433.6583704400479,412.0368787314403,389.0395969150617,374.12131002414543
7760,2.1555555555555554,28.0,0.0,0.0,0.0,446.21932652710206,433.5422951485597,411.95028327337997,388.9890273688128,374.09643116240676
7770,2.158333333333333,28.0,0.0,0.0,0.0,446.08823091465115,433.42629185122195,411.8637277119163,388.9384344770087,374.07147295314303
7780,2.161111111111111,28.0,0.0,0.0,0.0,445.9572128582703,433.3103604454801,411.7772119361341,388.887818268528,374.0464355975625
7790,2.1638888888888888,28.0,0.0,0.0,0.0,445.8262723227245,433.19450082899624,411.6907358356292,388.8371787723501,374.0213192962636
7800,2.1666666666666665,28.0,0.0,0.0,0.0,445.6954092725659,433.07871289964856,411.6042993005058,388.78651601755394,373.9961242492375
7810,2.1694444444444443,28.0,0.0,0.0,0.0,445.5646236721348,432.96299655553094,411.5179022213741,388.73583003331714,373.97085065587055
7820,2.172222222222222,28.0,0.0,0.0,0.0,445.43391548556144,432.8473516949524,411.431544489348,388.685120848915,373.94549871494667
7830,2.175,28.0,0.0,0.0,0.0,445.3032846767673,432.7317782164366,411.3452259960428,388.63438849371954,373.9200686246499
7840,2.1777777777777776,28.0,0.0,0.0,0.0,445.1727312094665,432.6162760187214,411.2589466335725,388.5836329971984,373.89456058256667
7850,2.1805555555555554,28.0,0.0,0.0,0.0,445.0422550471674,432.5008450007583,411.17270629454777,388.53285438891396,373.8689747856883
7860,2.183333333333333,28.0,0.0,0.0,0.0,444.9118561531737,432.385485061712,411.08650487207325,388.48205269852247,373.8433114304134
7870,2.186111111111111,28.0,0.0,0.0,0.0,444.7815344905863,432.2701961009598,411.00034225974554,388.43122795577284,373.81757071255015
7880,2.188888888888889,28.0,0.0,0.0,0.0,444.65129002230435,432.1549780180913,410.9142183516507,388.3803801905059,373.7917528273188
7890,2.191666666666667,28.0,0.0,0.0,0.0,444.5211227110268,432.0398307129076,410.8281330423618,388.3295094326533,373.76585796935404
7900,2.1944444444444446,28.0,0.0,0.0,0.0,444.3910325192538,431.92475408542117,410.742086226937,388.2786157122368,373.73988633270716
7910,2.1972222222222224,28.0,0.0,0.0,0.0,444.2610194092881,431.8097480358551,410.6560778009167,388.22769905936696,373.7138381108486
7920,2.2,28.0,0.0,0.0,0.0,444.13108334323636,431.69481246464267,410.5701076603218,388.1767595042426,373.6877134966702
7930,2.202777777777778,28.0,0.0,0.0,0.0,444.0012242830105,431.57994727242686,410.48417570165105,388.12579707714974,373.6615126824875
7940,2.2055555555555557,28.0,0.0,0.0,0.0,443.87144219032933,431.4651523600599,410.3982818218789,388.07481180846054,373.63523586004203
7950,2.2083333333333335,28.0,0.0,0.0,0.0,443.7417370267196,431.35042762860274,410.3124259184533,388.0238037286326,373.6088832205036
7960,2.2111111111111112,28.0,0.0,0.0,0.0,443.6121087535175,431.2357729793245,410.22660788929323,387.97277286820787,373.5824549544728
7970,2.213888888888889,28.0,0.0,0.0,0.0,443.48255733187,431.12118831370213,410.1408276327868,387.921719257812,373.5559512519828
7980,2.216666666666667,28.0,0.0,0.0,0.0,443.3530827227363,431.00667353341976,410.05508504778874,387.8706429281532,373.52937230250205
7990,2.2194444444444446,28.0,0.0,0.0,0.0,443.2236848868889,430.89222854036825,409.96938003361834,387.8195439100215,373.50271829493636
8000,2.2222222222222223,28.0,0.0,0.0,0.0,443.09436378491523,430.77785323664483,409.8837124900571,387.76842223428775,373.4759894176312
8010,2.225,28.0,0.0,0.0,0.0,442.9651193772188,430.66354752455237,409.7980823173468,387.717277931903,373.44918585837377
8020,2.227777777777778,28.0,0.0,0.0,0.0,442.83595162402054,430.5493113065991,409.71248941618705,387.6661110338974,373.4223078043954
8030,2.2305555555555556,28.0,0.0,0.0,0.0,442.7068604853602,430.4351444854981,409.6269336877331,387.6149215713792,373.3953554423737
8040,2.2333333333333334,28.0,0.0,0.0,0.0,442.57784592109755,430.32104696416656,409.54141503359403,387.5637095755345,373.36832895843474
8050,2.236111111111111,28.0,0.0,0.0,0.0,442.4489078909138,430.2070186457257,409.4559333558301,387.5124750776257,373.3412285381551
8060,2.238888888888889,28.0,0.0,0.0,0.0,442.32004635431275,430.0930594335,409.37048855695105,387.4612181089911,373.31405436656445
8070,2.2416666666666667,28.0,0.0,0.0,0.0,442.19126127062225,429.9791692310167,409.2850805399136,387.4099387010438,373.2868066281472
8080,2.2444444444444445,28.0,0.0,0.0,0.0,442.0625525989953,429.8653479420056,409.19970920811977,387.3586368852712,373.259485506845
8090,2.2472222222222222,28.0,0.0,0.0,0.0,441.93392029841146,429.7515954703981,409.1143744654142,387.3073126932339,373.2320911860588
8100,2.25,28.0,0.0,0.0,0.0,441.80536432767815,429.63791172032717,409.0290762160825,387.2559661565648,373.204623848651
8110,2.2527777777777778,28.0,0.0,0.0,0.0,441.67688464543176,429.52429659612665,408.943814364849,387.20459730696865,373.1770836769475
8120,2.2555555555555555,28.0,0.0,0.0,0.0,441.548481210139,429.41075000233076,408.85858881687466,387.153206176221,373.1494708527399
8130,2.2583333333333333,28.0,0.0,0.0,0.0,441.4201539800982,429.2972718436737,408.773399477755,387.10179279616733,373.12178555728747
8140,2.261111111111111,28.0,0.0,0.0,0.0,441.2919029134404,429.183862025089,408.688246253518,387.0503571987225,373.09402797131946
8150,2.263888888888889,28.0,0.0,0.0,0.0,441.16372796813096,429.07052045170934,408.6031290506222,386.99889941586974,373.066198275037
8160,2.2666666666666666,28.0,0.0,0.0,0.0,441.03562910197024,428.95724702886577,408.51804777595447,386.9474194796599,373.03829664811525
8170,2.2694444444444444,28.0,0.0,0.0,0.0,440.90760627259533,428.84404166208736,408.43300233682805,386.8959174222108,373.01032326970545
8180,2.272222222222222,28.0,0.0,0.0,0.0,440.7796594374809,428.7309042571007,408.3479926409806,386.84439327570635,372.982278318437
8190,2.275,28.0,0.0,0.0,0.0,440.6517885539408,428.61783471982943,408.26301859657195,386.7928470723958,372.95416197241946
8200,2.2777777777777777,28.0,0.0,0.0,0.0,440.5239935791288,428.5048329563938,408.1780801121825,386.74127884459296,372.9259744092446
8210,2.2805555555555554,28.0,0.0,0.0,0.0,440.3962744700402,428.39189887311005,408.0931770968108,386.68968862467545,372.8977158059884
8220,2.283333333333333,28.0,0.0,0.0,0.0,440.26863118351304,428.2790323764901,408.00830945987184,386.63807644508404,372.86938633921324
8230,2.286111111111111,28.0,0.0,0.0,0.0,440.14106367622884,428.1662333732409,407.9234771111949,386.58644233832166,372.84098618496955
8240,2.2888888888888888,28.0,0.0,0.0,0.0,440.0135719047143,428.05350177026423,407.8386799610218,386.53478633695295,372.81251551879825
8250,2.2916666666666665,28.0,0.0,0.0,0.0,439.88615582534214,427.9408374746559,407.75391792000465,386.48310847360335,372.7839745157323
8260,2.2944444444444443,28.0,0.0,0.0,0.0,439.75881539433254,427.82824039370547,407.6691908992041,386.43140878095846,372.7553633502991
8270,2.297222222222222,28.0,0.0,0.0,0.0,439.6315505677541,427.71571043489575,407.5844988100875,386.37968729176316,372.72668219652206
8280,2.3,28.0,0.0,0.0,0.0,439.50436130152514,427.60324750590223,407.4998415645266,386.327944038821,372.6979312279228
8290,2.3027777777777776,28.0,0.0,0.0,0.0,439.3772475514147,427.49085151459275,407.415219074796,386.2761790549935,372.66911061752313
8300,2.3055555555555554,28.0,0.0,0.0,0.0,439.250209273044,427.37852236902694,407.33063125357114,386.22439237319946,372.6402205378468
8310,2.308333333333333,28.0,0.0,0.0,0.0,439.1232464218872,427.2662599774557,407.2460780139262,386.1725840264141,372.6112611609216
8320,2.311111111111111,28.0,0.0,0.0,0.0,438.9963589532728,427.15406424832094,407.1615592693325,386.1207540476684,372.58223265828116
8330,2.313888888888889,28.0,0.0,0.0,0.0,438.8695468223848,427.0419350902548,407.0770749336563,386.0689024700487,372.553135200967
8340,2.316666666666667,28.0,0.0,0.0,0.0,438.7428099842636,426.9298724120795,406.99262492115736,386.0170293266956,372.5239689595304
8350,2.3194444444444446,28.0,0.0,0.0,0.0,438.6161483938074,426.8178761228065,406.90820914648657,385.96513465080335,372.4947341040341
8360,2.3222222222222224,28.0,0.0,0.0,0.0,438.48956200577317,426.70594613163655,406.8238275246845,385.91321847561943,372.46543080405445
8370,2.325,28.0,0.0,0.0,0.0,438.3630507747778,426.59408234795865,406.73947997117926,385.8612808344436,372.4360592286832
8380,2.327777777777778,28.0,0.0,0.0,0.0,438.2366146552991,426.48228468135,406.65516640178487,385.80932176062737,372.40661954652927
8390,2.3305555555555557,28.0,0.0,0.0,0.0,438.11025360167713,426.3705530415753,406.5708867326993,385.75734128757324,372.3771119257207
8400,2.3333333333333335,28.0,0.0,0.0,0.0,437.98396756811513,426.2588873385865,406.4866408805027,385.7053394487341,372.34753653390663
8410,2.3361111111111112,28.0,0.0,0.0,0.0,437.85775650868067,426.147287482522,406.4024287621556,385.65331627761253,372.3178935382589
8420,2.338888888888889,28.0,0.0,0.0,0.0,437.73162037730674,426.0357533837066,406.31825029499703,385.60127180776016,372.2881831054739
8430,2.341666666666667,28.0,0.0,0.0,0.0,437.60555912779284,425.92428495265074,406.23410539674285,385.54920607277705,372.2584054017746
8440,2.3444444444444446,28.0,0.0,0.0,0.0,437.47957271380596,425.81288210005016,406.1499939854838,385.497119106311,372.22856059291234
8450,2.3472222222222223,28.0,0.0,0.0,0.0,437.3536610888819,425.70154473678537,406.06591597968384,385.4450109420569,372.19864884416836
8460,2.35,28.0,0.0,0.0,0.0,437.22782420642596,425.59027277392124,405.98187129817836,385.3928816137561,372.16867032035594
8470,2.352777777777778,28.0,0.0,0.0,0.0,437.1020620197144,425.47906612270657,405.8978598601724,385.3407311551959,372.1386251858219
8480,2.3555555555555556,28.0,0.0,0.0,0.0,436.9763744818953,425.36792469457356,405.81388158523885,385.28855960020866,372.1085136044488
8490,2.3583333333333334,28.0,0.0,0.0,0.0,436.8507615459895,425.25684840113735,405.72993639331685,385.2363669826714,372.07833573965604
8500,2.361111111111111,28.0,0.0,0.0,0.0,436.7252231648919,425.14583715419565,405.6460242047098,385.1841533365052,372.04809175440244
8510,2.363888888888889,28.0,0.0,0.0,0.0,436.59975929137227,425.03489086572824,405.56214494008395,385.13191869567424,372.0177818111873
8520,2.3666666666666667,28.0,0.0,0.0,0.0,436.4743698780765,424.9240094478965,405.47829852046635,385.0796630941858,371.98740607205264
8530,2.3694444444444445,28.0,0.0,0.0,0.0,436.3490548775275,424.81319281304286,405.3944848672434,385.0273865660889,371.95696469858456
8540,2.3722222222222222,28.0,0.0,0.0,0.0,436.22381424212625,424.7024408736906,405.31070390215905,384.9750891454745,371.92645785191536
8550,2.375,28.0,0.0,0.0,0.0,436.0986479241528,424.5917535425432,405.226955547313,384.92277086647414,371.8958856927249
8560,2.3777777777777778,28.0,0.0,0.0,0.0,435.9735558757672,424.48113073248385,405.1432397251592,384.8704317632599,371.86524838124257
8570,2.3805555555555555,28.0,0.0,0.0,0.0,435.84853804901087,424.3705723565751,405.05955635850404,384.8180718700435,371.83454607724883
8580,2.3833333333333333,28.0,0.0,0.0,0.0,435.72359439580714,424.2600783280585,404.9759053705047,384.76569122107594,371.8037789400771
8590,2.386111111111111,28.0,0.0,0.0,0.0,435.5987248679626,424.14964856035397,404.89228668466745,384.7132898506467,371.77294712861533
8600,2.388888888888889,28.0,0.0,0.0,0.0,435.4739294171678,424.0392829670594,404.8087002248462,384.66086779308324,371.7420508013077
8610,2.3916666666666666,28.0,0.0,0.0,0.0,435.34920799499866,423.9289814619503,404.7251459152405,384.60842508275056,371.71109011615624
8620,2.3944444444444444,28.0,0.0,0.0,0.0,435.224560552917,423.8187439589792,404.6416236803942,384.55596175405043,371.6800652307227
8630,2.397222222222222,28.0,0.0,0.0,0.0,435.0999870422718,423.70857037227535,404.55813344519373,384.50347784142093,371.6489763021299
8640,2.4,28.0,0.0,0.0,0.0,434.9754874143,423.5984606161441,404.47467513486635,384.45097337933584,371.61782348706373
8650,2.4027777777777777,28.0,0.0,0.0,0.0,434.8510616201277,423.48841460506674,404.3912486749786,384.39844840230415,371.58660694177456
8660,2.4055555555555554,28.0,0.0,0.0,0.0,434.726709610771,423.3784322536997,404.3078539914349,384.3459029448695,371.555326822079
8670,2.408333333333333,28.0,0.0,0.0,0.0,434.60243133713686,423.26851347687443,404.2244910104756,384.29333704160956,371.5239832833615
8680,2.411111111111111,28.0,0.0,0.0,0.0,434.4782267500242,423.15865818959674,404.14115965867563,384.24075072713543,371.49257648057585
8690,2.4138888888888888,28.0,0.0,0.0,0.0,434.3540958001248,423.04886630704647,404.05785986294285,384.1881440360913,371.4611065682471
8700,2.4166666666666665,28.0,0.0,0.0,0.0,434.2300384380243,422.93913774457707,403.9745915505164,384.1355170031537,371.42957370047276
8710,2.4194444444444443,28.0,0.0,0.0,0.0,434.106054614203,422.82947241771495,403.89135464896515,384.0828696630312,371.39797803092483
8720,2.422222222222222,28.0,0.0,0.0,0.0,433.9821442790371,422.7198702421594,403.8081490861863,384.03020205046363,371.36631971285107
8730,2.425,28.0,0.0,0.0,0.0,433.8583073827991,422.6103311337818,403.7249747904035,383.9775142002216,371.33459889907675
8740,2.4277777777777776,28.0,0.0,0.0,0.0,433.7345438756595,422.5008550086254,403.6418316901657,383.9248061471062,371.3028157420062
8750,2.4305555555555554,28.0,0.0,0.0,0.0,433.61085370768683,422.3914417829049,403.5587197143453,383.8720779259482,371.2709703936244
8760,2.433333333333333,28.0,0.0,0.0,0.0,433.4872368288493,422.2820913730058,403.4756387921366,383.8193295716077,371.23906300549845
8770,2.436111111111111,28.0,0.0,0.0,0.0,433.36369318901535,422.17280369548416,403.3925888530545,383.76656111897347,371.2070937287793
8780,2.438888888888889,28.0,0.0,0.0,0.0,433.24022273795464,422.06357866706617,403.30956982693294,383.7137726029627,371.1750627142031
8790,2.441666666666667,28.0,0.0,0.0,0.0,433.116825425339,421.9544162046476,403.22658164392317,383.6609640585202,371.1429701120928
8800,2.4444444444444446,28.0,0.0,0.0,0.0,432.9935012007433,421.8453162252935,403.1436242344924,383.6081355206181,371.11081607236
8810,2.4472222222222224,28.0,0.0,0.0,0.0,432.8702500136463,421.7362786462377,403.0606975294223,383.5552870242551,371.078600744506
8820,2.45,28.0,0.0,0.0,0.0,432.74707181343155,421.6273033848822,402.97780145980755,383.5024186044564,371.04632427762357
8830,2.452777777777778,28.0,0.0,0.0,0.0,432.62396654938834,421.51839035879726,402.89493595705414,383.4495302962728,371.0139868203985
8840,2.4555555555555557,28.0,0.0,0.0,0.0,432.5009341707126,421.40953948572036,402.8121009528782,383.39662213478044,370.98158852111095
8850,2.4583333333333335,28.0,0.0,0.0,0.0,432.37797462650764,421.3007506835562,402.72929637930434,383.3436941550802,370.9491295276372
8860,2.4611111111111112,28.0,0.0,0.0,0.0,432.2550878657852,421.19202387037603,402.64652216866415,383.29074639229725,370.91660998745084
8870,2.463888888888889,28.0,0.0,0.0,0.0,432.1322738374661,421.08335896441747,402.5637782535949,383.2377788815807,370.88403004762455
8880,2.466666666666667,28.0,0.0,0.0,0.0,432.00953249038133,420.97475588408383,402.4810645670379,383.1847916581029,370.8513898548314
8890,2.4694444444444446,28.0,0.0,0.0,0.0,431.88686377327286,420.86621454794385,402.39838104223725,383.131784757059,370.81868955534634
8900,2.4722222222222223,28.0,0.0,0.0,0.0,431.76426763479435,420.7577348747312,402.3157276127383,383.07875821366673,370.78592929504777
8910,2.475,28.0,0.0,0.0,0.0,431.64174402351216,420.6493167833442,402.23310421238625,383.02571206316566,370.7531092194189
8920,2.477777777777778,28.0,0.0,0.0,0.0,431.51929288790615,420.5409601928451,402.1505107753246,382.9726463408169,370.72022947354924
8930,2.4805555555555556,28.0,0.0,0.0,0.0,431.39691417637044,420.43266502246,402.06794723599404,382.91956108190243,370.6872902021361
8940,2.4833333333333334,28.0,0.0,0.0,0.0,431.2746078372144,420.3244311915783,401.98541352913065,382.866456321725,370.65429154948606
8950,2.486111111111111,28.0,0.0,0.0,0.0,431.15237381866325,420.2162586197522,401.9029095897648,382.81333209560745,370.6212336595161
8960,2.488888888888889,28.0,0.0,0.0,0.0,431.03021206885927,420.10814722669636,401.82043535321964,382.7601884388921,370.5881166757555
8970,2.4916666666666667,28.0,0.0,0.0,0.0,430.9081225358623,420.0000969322876,401.73799075510965,382.70702538694064,370.55494074134685
8980,2.4944444444444445,28.0,0.0,0.0,0.0,430.7861051676506,419.8921076565642,401.6555757313394,382.6538429751335,370.5217059990478
8990,2.4972222222222222,28.0,0.0,0.0,0.0,430.66415991212176,419.78417931972575,401.57319021810207,382.60064123886946,370.4884125912322
9000,2.5,22.0,0.0,0.0,0.0,430.5422867170936,419.67631184213263,401.4908341518781,382.54742021356515,370.45506065989167
9010,2.5027777777777778,22.0,0.0,0.0,0.0,430.42048553030463,419.5685051443057,401.4085074694339,382.4941799346547,370.4216503466369
9020,2.5055555555555555,22.0,0.0,0.0,0.0,430.2987562994153,419.46075914692557,401.3262101078204,382.44092043758934,370.3881817926992
9030,2.5083333333333333,22.0,0.0,0.0,0.0,430.1770989720085,419.35307377083274,401.24394200437155,382.3876417578368,370.3546551389316
9040,2.511111111111111,22.0,0.0,0.0,0.0,430.0555134955904,419.24544893702665,401.1617030967035,382.33434393088095,370.3210705258106
9050,2.513888888888889,22.0,0.0,0.0,0.0,429.9339998175913,419.1378845666656,401.0794933227126,382.2810269922216,370.2874280934372
9060,2.5166666666666666,22.0,0.0,0.0,0.0,429.8125578853665,419.03038058106625,400.99731262057463,382.22769097737375,370.2537279815384
9070,2.5194444444444444,22.0,0.0,0.0,0.0,429.69118764619685,418.92293690170317,400.91516092874303,382.17433592186734,370.2199703294687
9080,2.522222222222222,22.0,0.0,0.0,0.0,429.5698890472897,418.81555345020854,400.83303818594794,382.12096186124694,370.1861552762112
9090,2.525,22.0,0.0,0.0,0.0,429.44866203577965,418.7082301483716,400.75094433119466,382.06756883107107,370.1522829603791
9100,2.5277777777777777,22.0,0.0,0.0,0.0,429.32750655872934,418.60096691813845,400.6688793037624,382.01415686691206,370.1183535202171
9110,2.5305555555555554,22.0,0.0,0.0,0.0,429.2064225631302,418.4937636816114,400.5868430432031,381.9607260043555,370.08436709360257
9120,2.533333333333333,22.0,0.0,0.0,0.0,429.08540999590315,418.3866203610489,400.5048354893398,381.9072762789998,370.05032381804693
9130,2.536111111111111,22.0,0.0,0.0,0.0,428.96446880389936,418.2795368788648,400.4228565822659,381.853807726456,370.0162238306971
9140,2.5388888888888888,22.0,0.0,0.0,0.0,428.8435989339012,418.1725131576281,400.34090626234337,381.8003203823472,369.9820672683366
9150,2.5416666666666665,22.0,0.0,0.0,0.0,428.72280033262274,418.06554912006254,400.25898447020165,381.7468142823081,369.94785426738713
9160,2.5444444444444443,22.0,0.0,0.0,0.0,428.6020729467107,417.9586446890463,400.17709114673653,381.69328946198476,369.9135849639096
9170,2.547222222222222,22.0,0.0,0.0,0.0,428.48141672274494,417.8517997876115,400.09522623310863,381.6397459570343,369.8792594936057
9180,2.55,22.0,0.0,0.0,0.0,428.36083160723956,417.74501433894386,400.01338967074236,381.58618380312413,369.8448779918188
9190,2.5527777777777776,22.0,0.0,0.0,0.0,428.24031754664327,417.6382882663822,399.93158140132454,381.5326030359321,369.8104405935358
9200,2.5555555555555554,22.0,0.0,0.0,0.0,428.1198744873404,417.5316214934181,399.8498013668032,381.47900369114564,369.77594743338796
9210,2.558333333333333,22.0,0.0,0.0,0.0,427.99950237565145,417.4250139436956,399.76804950938634,381.4253858044617,369.7413986456523
9220,2.561111111111111,22.0,0.0,0.0,0.0,427.8792011578339,417.3184655410108,399.68632577154074,381.3717494115862,369.7067943642529
9230,2.563888888888889,22.0,0.0,0.0,0.0,427.75897078008296,417.21197620931133,399.60463009599056,381.3180945482338,369.6721347227623
9240,2.566666666666667,22.0,0.0,0.0,0.0,427.6388111885322,417.10554587269604,399.52296242571634,381.2644212501273,369.63741985440237
9250,2.5694444444444446,22.0,0.0,0.0,0.0,427.5187223292542,416.9991744554146,399.4413227039537,381.21072955299763,369.60264989204603
9260,2.5722222222222224,22.0,0.0,0.0,0.0,427.3987041482616,416.89286188186725,399.35971087419205,381.1570194925832,369.5678249682182
9270,2.575,22.0,0.0,0.0,0.0,427.2787565915073,416.7866080766042,399.2781268801735,381.1032911046295,369.53294521509713
9280,2.577777777777778,22.0,0.0,0.0,0.0,427.15887960488567,416.68041296432534,399.1965706658916,381.049544424889,369.4980107645157
9290,2.5805555555555557,22.0,0.0,0.0,0.0,427.0390731342328,416.5742764698799,399.1150421755902,380.99577948912076,369.46302174796244
9300,2.5833333333333335,22.0,0.0,0.0,0.0,426.9193371253275,416.46819851826604,399.03354135376213,380.9419963330898,369.4279782965831
9310,2.5861111111111112,22.0,0.0,0.0,0.0,426.7996715238919,416.3621790346304,398.95206814514825,380.8881949925669,369.39288054118146
9320,2.588888888888889,22.0,0.0,0.0,0.0,426.68007627559217,416.25621794426786,398.870622494736,380.8343755033285,369.35772861222097
9330,2.591666666666667,22.0,0.0,0.0,0.0,426.56055132603905,416.150315172621,398.78920434775847,380.7805379011559,369.3225226398256
9340,2.5944444444444446,22.0,0.0,0.0,0.0,426.44109662078864,416.04447064527983,398.70781364969304,380.7266822218354,369.28726275378125
9350,2.5972222222222223,22.0,0.0,0.0,0.0,426.32171210534324,415.9386842879814,398.6264503462604,380.6728085011575,369.2519490835369
9360,2.6,22.0,0.0,0.0,0.0,426.2023977251517,415.8329560266094,398.5451143834233,380.61891677491684,369.2165817582058
9370,2.602777777777778,22.0,0.0,0.0,0.0,426.0831534256103,415.72728578719375,398.46380570738535,380.56500707891183,369.1811609065667
9380,2.6055555555555556,22.0,0.0,0.0,0.0,425.96397915206336,415.62167349591033,398.38252426459,380.51107944894426,369.1456866570649
9390,2.6083333333333334,22.0,0.0,0.0,0.0,425.84487484980394,415.5161190790805,398.30127000171933,380.45713392081905,369.1101591378137
9400,2.611111111111111,22.0,0.0,0.0,0.0,425.7258404640744,415.41062246317085,398.2200428656929,380.4031705303438,369.07457847659515
9410,2.613888888888889,22.0,0.0,0.0,0.0,425.6068759400672,415.3051835747926,398.13884280366665,380.34918931332857,369.03894480086166
